YEAR,MONTH,DAY,HOUR,DAY_OF_WEEK,WEEKEND,WEEKDAY,SEASON,HOLIDAY,Temp (C),Dew Point Temp (C),Rel Hum (%),Wind Spd (km/h),WIND CHILL CALCULATION,DATE
2018,1,11,24,3,0,1,1,0,9.8,9.6,99.0,34.0,5.96456265299697,2018-01-11
2018,1,12,1,4,0,1,1,0,10.4,10.1,98.0,30.0,7.002896710196233,2018-01-12
2018,1,12,2,4,0,1,1,0,11.0,10.7,98.0,28.0,7.912934324592307,2018-01-12
2018,1,12,3,4,0,1,1,0,10.8,10.4,98.0,22.0,8.112512620225266,2018-01-12
2018,1,12,4,4,0,1,1,0,10.7,10.4,99.0,26.0,7.669641420892447,2018-01-12
2018,1,12,5,4,0,1,1,0,10.3,10.2,99.0,21.0,7.569772791886305,2018-01-12
2018,1,12,6,4,0,1,1,0,10.2,10.0,99.0,16.0,7.951648077562153,2018-01-12
2018,1,12,7,4,0,1,1,0,9.8,9.7,99.0,14.0,7.70603438108927,2018-01-12
2018,1,12,8,4,0,1,1,0,10.2,10.1,100.0,15.0,8.068923485064358,2018-01-12
2018,1,12,9,4,0,1,1,0,10.0,9.9,100.0,12.0,8.22468363372787,2018-01-12
2018,1,12,10,4,0,1,1,0,10.0,9.9,100.0,5.0,9.665115709161832,2018-01-12
2018,1,12,11,4,0,1,1,0,3.2,2.8,97.0,29.0,-2.2323749612857253,2018-01-12
2018,1,12,12,4,0,1,1,0,2.0,1.3,95.0,26.0,-3.468868415944073,2018-01-12
2018,1,12,13,4,0,1,1,0,1.4,0.6,94.0,25.0,-4.1230974302678325,2018-01-12
2018,1,12,14,4,0,1,1,0,0.6,-0.3,94.0,19.0,-4.343581092893597,2018-01-12
2018,1,12,15,4,0,1,1,0,-0.3,-1.4,92.0,23.0,-6.037658117695426,2018-01-12
2018,1,12,16,4,0,1,1,0,-3.0,-4.2,91.0,30.0,-10.36021552333441,2018-01-12
2018,1,12,17,4,0,1,1,0,-5.5,-7.4,86.0,29.0,-13.473284214414383,2018-01-12
2018,1,12,18,4,0,1,1,0,-6.9,-8.4,89.0,22.0,-14.236849566296375,2018-01-12
2018,1,12,19,4,0,1,1,0,-7.4,-9.3,86.0,29.0,-15.928195430614895,2018-01-12
2018,1,12,20,4,0,1,1,0,-7.4,-11.2,74.0,32.0,-16.317384624888177,2018-01-12
2018,1,12,21,4,0,1,1,0,-7.7,-11.4,75.0,21.0,-15.071606499266995,2018-01-12
2018,1,12,22,4,0,1,1,0,-8.8,-11.1,84.0,26.0,-17.29598407546527,2018-01-12
2018,1,12,23,4,0,1,1,0,-8.9,-12.9,73.0,27.0,-17.575992780372736,2018-01-12
2018,1,12,24,4,0,1,1,0,-9.2,-14.1,68.0,31.0,-18.530021389850376,2018-01-12
2018,1,13,1,5,1,0,1,0,-9.6,-14.3,69.0,25.0,-18.160318712213403,2018-01-13
2018,1,13,2,5,1,0,1,0,-10.2,-14.8,69.0,34.0,-20.226947329464195,2018-01-13
2018,1,13,3,5,1,0,1,0,-10.3,-15.1,68.0,26.0,-19.216416805954328,2018-01-13
2018,1,13,4,5,1,0,1,0,-10.8,-16.3,64.0,34.0,-21.012692628938034,2018-01-13
2018,1,13,5,5,1,0,1,0,-11.2,-16.2,67.0,36.0,-21.79189761894348,2018-01-13
2018,1,13,6,5,1,0,1,0,-11.5,-16.9,65.0,28.0,-21.072775478750913,2018-01-13
2018,1,13,7,5,1,0,1,0,-12.0,-18.3,60.0,32.0,-22.310478969679778,2018-01-13
2018,1,13,8,5,1,0,1,0,-12.2,-18.4,60.0,29.0,-22.13007639785829,2018-01-13
2018,1,13,9,5,1,0,1,0,-12.8,-17.8,67.0,24.0,-22.064687103217608,2018-01-13
2018,1,13,10,5,1,0,1,0,-13.1,-18.7,63.0,25.0,-22.62670730192336,2018-01-13
2018,1,13,11,5,1,0,1,0,-12.9,-19.4,59.0,24.0,-22.19186617940048,2018-01-13
2018,1,13,12,5,1,0,1,0,-12.2,-18.3,61.0,17.0,-19.85498486425208,2018-01-13
2018,1,13,13,5,1,0,1,0,-12.1,-19.2,56.0,18.0,-19.96507045640221,2018-01-13
2018,1,13,14,5,1,0,1,0,-11.6,-19.2,54.0,26.0,-20.88079183904484,2018-01-13
2018,1,13,15,5,1,0,1,0,-11.4,-19.2,53.0,21.0,-19.72566779800406,2018-01-13
2018,1,13,16,5,1,0,1,0,-11.6,-18.8,56.0,16.0,-18.870581676860773,2018-01-13
2018,1,13,17,5,1,0,1,0,-12.0,-19.1,56.0,21.0,-20.480380441042502,2018-01-13
2018,1,13,18,5,1,0,1,0,-12.5,-20.4,52.0,18.0,-20.461923256554698,2018-01-13
2018,1,13,19,5,1,0,1,0,-13.5,-20.0,58.0,15.0,-20.940588379286623,2018-01-13
2018,1,13,20,5,1,0,1,0,-14.2,-19.7,63.0,12.0,-20.87779497927563,2018-01-13
2018,1,13,21,5,1,0,1,0,-14.8,-19.9,65.0,10.0,-20.86177985607245,2018-01-13
2018,1,13,22,5,1,0,1,0,-15.1,-19.9,68.0,9.0,-20.798072252382592,2018-01-13
2018,1,13,23,5,1,0,1,0,-16.4,-19.1,80.0,7.0,-21.325763863254046,2018-01-13
2018,1,13,24,5,1,0,1,0,-16.5,-18.9,82.0,7.0,-21.441146462158407,2018-01-13
2018,1,14,1,6,1,0,1,0,-16.5,-18.4,85.0,5.0,-20.159414400886693,2018-01-14
2018,1,14,2,6,1,0,1,0,-17.1,-19.1,85.0,7.0,-22.133442055584553,2018-01-14
2018,1,14,3,6,1,0,1,0,-17.1,-18.9,87.0,9.0,-23.15014510398204,2018-01-14
2018,1,14,4,6,1,0,1,0,-16.9,-18.8,85.0,8.0,-22.435453583068224,2018-01-14
2018,1,14,5,6,1,0,1,0,-16.6,-18.6,84.0,8.0,-22.085798823955848,2018-01-14
2018,1,14,6,6,1,0,1,0,-16.4,-18.2,86.0,4.0,-19.23591256829895,2018-01-14
2018,1,14,7,6,1,0,1,0,-16.8,-18.4,88.0,7.0,-21.787294258871484,2018-01-14
2018,1,14,8,6,1,0,1,0,-16.8,-18.4,87.0,8.0,-22.318901996697434,2018-01-14
2018,1,14,9,6,1,0,1,0,-16.7,-18.3,88.0,8.0,-22.202350410326638,2018-01-14
2018,1,14,10,6,1,0,1,0,-13.8,-15.2,89.0,9.0,-19.26922489884295,2018-01-14
2018,1,14,11,6,1,0,1,0,-11.8,-14.2,82.0,9.0,-16.917152047243498,2018-01-14
2018,1,14,12,6,1,0,1,0,-9.7,-15.3,64.0,13.0,-15.758051866327591,2018-01-14
2018,1,14,13,6,1,0,1,0,-8.6,-15.3,59.0,16.0,-15.179449141848444,2018-01-14
2018,1,14,14,6,1,0,1,0,-8.3,-16.3,53.0,14.0,-14.327395446544008,2018-01-14
2018,1,14,15,6,1,0,1,0,-8.0,-15.3,56.0,10.0,-12.799585146187278,2018-01-14
2018,1,14,16,6,1,0,1,0,-7.9,-15.7,54.0,3.0,-9.008064841167792,2018-01-14
2018,1,14,17,6,1,0,1,0,-7.7,-15.1,56.0,18.0,-14.499689654724829,2018-01-14
2018,1,14,18,6,1,0,1,0,-10.0,-14.5,70.0,7.0,-13.941277533375157,2018-01-14
2018,1,14,19,6,1,0,1,0,-9.4,-13.9,70.0,11.0,-14.794775687768313,2018-01-14
2018,1,14,20,6,1,0,1,0,-9.7,-13.8,72.0,8.0,-14.043739364371085,2018-01-14
2018,1,14,21,6,1,0,1,0,-10.4,-12.3,86.0,10.0,-15.645065632029105,2018-01-14
2018,1,14,22,6,1,0,1,0,-11.4,-12.8,90.0,9.0,-16.44673747692361,2018-01-14
2018,1,14,23,6,1,0,1,0,-10.6,-14.2,75.0,13.0,-16.847220560469566,2018-01-14
2018,1,14,24,6,1,0,1,0,-10.8,-14.8,73.0,18.0,-18.35029885590662,2018-01-14
2018,1,15,1,0,0,1,1,0,-11.5,-14.8,77.0,14.0,-18.222808454744367,2018-01-15
2018,1,15,2,0,0,1,1,0,-11.4,-14.9,76.0,18.0,-19.095578056135352,2018-01-15
2018,1,15,3,0,0,1,1,0,-11.5,-15.1,75.0,21.0,-19.85145323851047,2018-01-15
2018,1,15,4,0,0,1,1,0,-12.0,-15.9,73.0,19.0,-20.063371589025245,2018-01-15
2018,1,15,5,0,0,1,1,0,-12.0,-16.5,69.0,21.0,-20.480380441042502,2018-01-15
2018,1,15,6,0,0,1,1,0,-12.1,-17.0,67.0,21.0,-20.60616588154891,2018-01-15
2018,1,15,7,0,0,1,1,0,-12.1,-17.4,65.0,23.0,-20.991993373333376,2018-01-15
2018,1,15,8,0,0,1,1,0,-12.0,-17.0,67.0,21.0,-20.480380441042502,2018-01-15
2018,1,15,9,0,0,1,1,0,-12.0,-17.1,66.0,22.0,-20.676496298005997,2018-01-15
2018,1,15,10,0,0,1,1,0,-11.8,-16.8,67.0,18.0,-19.59243085628784,2018-01-15
2018,1,15,11,0,0,1,1,0,-11.3,-15.9,69.0,15.0,-18.24772229905151,2018-01-15
2018,1,15,12,0,0,1,1,0,-10.5,-15.5,67.0,15.0,-17.268498269875103,2018-01-15
2018,1,15,13,0,0,1,1,0,-10.1,-15.0,67.0,14.0,-16.518565263656708,2018-01-15
2018,1,15,14,0,0,1,1,0,-9.9,-14.4,70.0,14.0,-16.275101950644185,2018-01-15
2018,1,15,15,0,0,1,1,0,-9.9,-12.4,83.0,17.0,-17.011264753749117,2018-01-15
2018,1,15,16,0,0,1,1,0,-9.5,-12.0,82.0,18.0,-16.73552725541103,2018-01-15
2018,1,15,17,0,0,1,1,0,-9.2,-11.7,82.0,17.0,-16.14578472011778,2018-01-15
2018,1,15,18,0,0,1,1,0,-9.0,-11.0,86.0,18.0,-16.11446125522042,2018-01-15
2018,1,15,19,0,0,1,1,0,-8.8,-10.3,89.0,18.0,-15.866034855144175,2018-01-15
2018,1,15,20,0,0,1,1,0,-8.6,-9.8,90.0,17.0,-15.40394469129092,2018-01-15
2018,1,15,21,0,0,1,1,0,-8.0,-9.2,91.0,15.0,-14.20842317869884,2018-01-15
2018,1,15,22,0,0,1,1,0,-8.3,-9.5,91.0,12.0,-13.782562590154942,2018-01-15
2018,1,15,23,0,0,1,1,0,-7.9,-8.9,93.0,10.0,-12.681023459277203,2018-01-15
2018,1,15,24,0,0,1,1,0,-7.6,-8.5,93.0,10.0,-12.325338398546972,2018-01-15
2018,1,16,1,1,0,1,1,0,-7.7,-8.5,94.0,9.0,-12.095402701464627,2018-01-16
2018,1,16,2,1,0,1,1,0,-6.2,-7.0,94.0,11.0,-10.972619949736478,2018-01-16
2018,1,16,3,1,0,1,1,0,-6.0,-6.9,93.0,7.0,-9.32597357720085,2018-01-16
2018,1,16,4,1,0,1,1,0,-5.9,-6.8,94.0,5.0,-8.229602356867282,2018-01-16
2018,1,16,5,1,0,1,1,0,-5.9,-6.6,95.0,3.0,-6.837671393275136,2018-01-16
2018,1,16,6,1,0,1,1,0,-5.8,-6.4,95.0,7.0,-9.095208379392135,2018-01-16
2018,1,16,7,1,0,1,1,0,-5.7,-6.5,94.0,9.0,-9.743329849865177,2018-01-16
2018,1,16,8,1,0,1,1,0,-6.5,-7.5,93.0,10.0,-11.02115984253614,2018-01-16
2018,1,16,9,1,0,1,1,0,-6.2,-7.3,92.0,22.0,-13.352976485473487,2018-01-16
2018,1,16,10,1,0,1,1,0,-7.1,-9.1,86.0,12.0,-12.339464477113447,2018-01-16
2018,1,16,11,1,0,1,1,0,-6.5,-8.7,85.0,14.0,-12.136225629431307,2018-01-16
2018,1,16,12,1,0,1,1,0,-6.0,-9.0,80.0,18.0,-12.38806525407675,2018-01-16
2018,1,16,13,1,0,1,1,0,-5.1,-8.3,78.0,8.0,-8.68236639131458,2018-01-16
2018,1,16,14,1,0,1,1,0,-5.0,-8.9,74.0,12.0,-9.814042779290828,2018-01-16
2018,1,16,15,1,0,1,1,0,-5.5,-8.0,82.0,15.0,-11.148348087522578,2018-01-16
2018,1,16,16,1,0,1,1,0,-6.1,-8.8,81.0,14.0,-11.649299003406261,2018-01-16
2018,1,16,17,1,0,1,1,0,-6.8,-9.5,81.0,14.0,-12.50142059895009,2018-01-16
2018,1,16,18,1,0,1,1,0,-7.5,-10.3,80.0,17.0,-14.043904638441678,2018-01-16
2018,1,16,19,1,0,1,1,0,-8.2,-10.5,84.0,16.0,-14.687298137180132,2018-01-16
2018,1,16,20,1,0,1,1,0,-9.4,-11.6,84.0,22.0,-17.39353914066384,2018-01-16
2018,1,16,21,1,0,1,1,0,-10.9,-14.1,78.0,23.0,-19.471213516827824,2018-01-16
2018,1,16,22,1,0,1,1,0,-13.7,-15.8,84.0,10.0,-19.557601300061613,2018-01-16
2018,1,16,23,1,0,1,1,0,-13.9,-15.4,89.0,14.0,-21.144368210894633,2018-01-16
2018,1,16,24,1,0,1,1,0,-12.5,-13.9,89.0,9.0,-17.740377545303307,2018-01-16
2018,1,17,1,2,0,1,1,0,-11.2,-12.8,89.0,12.0,-17.27004969667189,2018-01-17
2018,1,17,2,2,0,1,1,0,-11.0,-12.6,88.0,17.0,-18.371304806598364,2018-01-17
2018,1,17,3,2,0,1,1,0,-10.9,-12.8,86.0,14.0,-17.4924185157068,2018-01-17
2018,1,17,4,2,0,1,1,0,-10.8,-12.7,86.0,17.0,-18.12402479698941,2018-01-17
2018,1,17,5,2,0,1,1,0,-11.6,-13.2,88.0,16.0,-18.870581676860773,2018-01-17
2018,1,17,6,2,0,1,1,0,-11.3,-13.1,87.0,18.0,-18.97136485609723,2018-01-17
2018,1,17,7,2,0,1,1,0,-11.4,-13.3,86.0,19.0,-19.3148101368285,2018-01-17
2018,1,17,8,2,0,1,1,0,-12.7,-14.3,88.0,16.0,-20.223996939698626,2018-01-17
2018,1,17,9,2,0,1,1,0,-13.6,-14.8,91.0,13.0,-20.47778287427615,2018-01-17
2018,1,17,10,2,0,1,1,0,-12.6,-14.0,89.0,16.0,-20.100959188531547,2018-01-17
2018,1,17,11,2,0,1,1,0,-11.7,-14.3,81.0,27.0,-21.17212544730809,2018-01-17
2018,1,17,12,2,0,1,1,0,-10.4,-14.0,75.0,18.0,-17.85344605575413,2018-01-17
2018,1,17,13,2,0,1,1,0,-9.3,-12.9,75.0,26.0,-17.936128318961625,2018-01-17
2018,1,17,14,2,0,1,1,0,-8.7,-13.4,69.0,28.0,-17.465664925445978,2018-01-17
2018,1,17,15,2,0,1,1,0,-8.5,-13.8,66.0,22.0,-16.25713089389155,2018-01-17
2018,1,17,16,2,0,1,1,0,-7.2,-12.9,64.0,25.0,-15.097652250698008,2018-01-17
2018,1,17,17,2,0,1,1,0,-7.4,-12.6,67.0,28.0,-15.790935025697259,2018-01-17
2018,1,17,18,2,0,1,1,0,-8.3,-12.2,74.0,26.0,-16.65583983196892,2018-01-17
2018,1,17,19,2,0,1,1,0,-9.0,-11.2,84.0,29.0,-17.995489086362692,2018-01-17
2018,1,17,20,2,0,1,1,0,-8.1,-10.0,86.0,36.0,-17.71236043813515,2018-01-17
2018,1,17,21,2,0,1,1,0,-7.6,-9.5,86.0,35.0,-16.93960492070524,2018-01-17
2018,1,17,22,2,0,1,1,0,-7.7,-9.5,87.0,34.0,-16.95300858165655,2018-01-17
2018,1,17,23,2,0,1,1,0,-7.9,-9.9,86.0,39.0,-17.780808741685433,2018-01-17
2018,1,17,24,2,0,1,1,0,-8.2,-10.3,85.0,38.0,-18.069345100212757,2018-01-17
2018,1,18,1,3,0,1,1,0,-8.7,-10.8,84.0,37.0,-18.617466366503784,2018-01-18
2018,1,18,2,3,0,1,1,0,-8.8,-11.2,83.0,36.0,-18.633546253156386,2018-01-18
2018,1,18,3,3,0,1,1,0,-8.7,-11.2,83.0,31.0,-17.880347054026366,2018-01-18
2018,1,18,4,3,0,1,1,0,-8.8,-11.2,83.0,30.0,-17.875592460235733,2018-01-18
2018,1,18,5,3,0,1,1,0,-9.1,-11.5,83.0,28.0,-17.980966433060967,2018-01-18
2018,1,18,6,3,0,1,1,0,-9.1,-11.9,80.0,26.0,-17.680070621563083,2018-01-18
2018,1,18,7,3,0,1,1,0,-8.5,-12.6,73.0,33.0,-17.87718457457983,2018-01-18
2018,1,18,8,3,0,1,1,0,-8.7,-12.2,75.0,25.0,-17.01181878914513,2018-01-18
2018,1,18,9,3,0,1,1,0,-8.5,-11.8,77.0,30.0,-17.486866066947734,2018-01-18
2018,1,18,10,3,0,1,1,0,-8.3,-11.0,81.0,28.0,-16.95036341783099,2018-01-18
2018,1,18,11,3,0,1,1,0,-7.8,-10.5,82.0,25.0,-15.863318866076856,2018-01-18
2018,1,18,12,3,0,1,1,0,-7.1,-9.7,82.0,24.0,-14.815479760793863,2018-01-18
2018,1,18,13,3,0,1,1,0,-6.6,-9.7,79.0,27.0,-14.62202666110441,2018-01-18
2018,1,18,14,3,0,1,1,0,-6.3,-9.3,79.0,31.0,-14.76191024207111,2018-01-18
2018,1,18,15,3,0,1,1,0,-6.1,-9.1,80.0,26.0,-13.83920516058497,2018-01-18
2018,1,18,16,3,0,1,1,0,-6.2,-9.0,81.0,27.0,-14.108293422970789,2018-01-18
2018,1,18,17,3,0,1,1,0,-6.4,-9.0,82.0,35.0,-15.36422566258327,2018-01-18
2018,1,18,18,3,0,1,1,0,-6.3,-8.9,82.0,34.0,-15.11960288288427,2018-01-18
2018,1,18,19,3,0,1,1,0,-6.0,-8.5,82.0,28.0,-13.987379749044791,2018-01-18
2018,1,18,20,3,0,1,1,0,-5.4,-8.3,80.0,32.0,-13.711691431500526,2018-01-18
2018,1,18,21,3,0,1,1,0,-5.3,-8.2,80.0,30.0,-13.340451205209071,2018-01-18
2018,1,18,22,3,0,1,1,0,-4.4,-7.9,77.0,38.0,-13.045396390967305,2018-01-18
2018,1,18,23,3,0,1,1,0,-4.2,-7.7,77.0,34.0,-12.369494334725847,2018-01-18
2018,1,18,24,3,0,1,1,0,-4.3,-8.2,75.0,29.0,-11.922813972603533,2018-01-18
2018,1,19,1,4,0,1,1,0,-4.2,-8.1,74.0,31.0,-12.033278031610262,2018-01-19
2018,1,19,2,4,0,1,1,0,-4.6,-8.3,75.0,27.0,-12.0533604704363,2018-01-19
2018,1,19,3,4,0,1,1,0,-4.7,-8.9,73.0,27.0,-12.181793779969706,2018-01-19
2018,1,19,4,4,0,1,1,0,-4.5,-9.1,71.0,27.0,-11.924927160902893,2018-01-19
2018,1,19,5,4,0,1,1,0,-4.7,-9.0,72.0,23.0,-11.61385092488246,2018-01-19
2018,1,19,6,4,0,1,1,0,-4.3,-8.4,73.0,23.0,-11.106924306047274,2018-01-19
2018,1,19,7,4,0,1,1,0,-4.3,-8.1,75.0,24.0,-11.25446562767343,2018-01-19
2018,1,19,8,4,0,1,1,0,-4.2,-7.7,77.0,23.0,-10.980192651338477,2018-01-19
2018,1,19,9,4,0,1,1,0,-4.6,-7.7,79.0,21.0,-11.17225784356837,2018-01-19
2018,1,19,10,4,0,1,1,0,-4.1,-7.4,78.0,31.0,-11.903343164445461,2018-01-19
2018,1,19,11,4,0,1,1,0,-3.1,-7.1,74.0,32.0,-10.715144259104724,2018-01-19
2018,1,19,12,4,0,1,1,0,-2.2,-6.7,72.0,34.0,-9.75034333647973,2018-01-19
2018,1,19,13,4,0,1,1,0,-1.5,-6.0,72.0,31.0,-8.525036618160602,2018-01-19
2018,1,19,14,4,0,1,1,0,-0.7,-5.7,69.0,28.0,-7.159634773146169,2018-01-19
2018,1,19,15,4,0,1,1,0,-0.5,-5.8,67.0,37.0,-7.801088716884615,2018-01-19
2018,1,19,16,4,0,1,1,0,-0.2,-5.7,66.0,40.0,-7.661463756067394,2018-01-19
2018,1,19,17,4,0,1,1,0,-0.1,-5.5,67.0,38.0,-7.360401798926395,2018-01-19
2018,1,19,18,4,0,1,1,0,-0.8,-6.2,67.0,36.0,-8.105708367199398,2018-01-19
2018,1,19,19,4,0,1,1,0,-0.5,-6.3,65.0,36.0,-7.7109144464760115,2018-01-19
2018,1,19,20,4,0,1,1,0,-0.4,-6.3,64.0,33.0,-7.296528185512527,2018-01-19
2018,1,19,21,4,0,1,1,0,0.3,-6.0,63.0,37.0,-6.745832360824208,2018-01-19
2018,1,19,22,4,0,1,1,0,0.0,-5.6,66.0,32.0,-6.676319809353862,2018-01-19
2018,1,19,23,4,0,1,1,0,0.6,-5.9,61.0,31.0,-5.796404407699755,2018-01-19
2018,1,19,24,4,0,1,1,0,1.7,-5.5,59.0,41.0,-5.214779238521186,2018-01-19
2018,1,20,1,5,1,0,1,0,1.8,-5.5,59.0,43.0,-5.2293714718077835,2018-01-20
2018,1,20,2,5,1,0,1,0,1.6,-4.8,62.0,49.0,-5.910488666437946,2018-01-20
2018,1,20,3,5,1,0,1,0,1.2,-4.2,67.0,49.0,-6.451109172278055,2018-01-20
2018,1,20,4,5,1,0,1,0,1.1,-3.8,70.0,45.0,-6.310464708347823,2018-01-20
2018,1,20,5,5,1,0,1,0,0.8,-3.6,73.0,45.0,-6.7129296476928815,2018-01-20
2018,1,20,6,5,1,0,1,0,0.5,-3.4,75.0,38.0,-6.567146739571849,2018-01-20
2018,1,20,7,5,1,0,1,0,0.4,-3.3,76.0,36.0,-6.526532684305851,2018-01-20
2018,1,20,8,5,1,0,1,0,0.1,-3.2,78.0,29.0,-6.237756419297087,2018-01-20
2018,1,20,9,5,1,0,1,0,0.0,-3.2,80.0,24.0,-5.785765351809902,2018-01-20
2018,1,20,10,5,1,0,1,0,0.6,-3.0,77.0,28.0,-5.484904873397449,2018-01-20
2018,1,20,11,5,1,0,1,0,1.2,-2.8,75.0,29.0,-4.816492030970475,2018-01-20
2018,1,20,12,5,1,0,1,0,2.1,-2.6,71.0,34.0,-4.11916869025058,2018-01-20
2018,1,20,13,5,1,0,1,0,2.4,-2.4,70.0,34.0,-3.726296040513663,2018-01-20
2018,1,20,14,5,1,0,1,0,3.0,-1.7,71.0,31.0,-2.6779675957444997,2018-01-20
2018,1,20,15,5,1,0,1,0,3.8,-1.0,71.0,23.0,-0.8416602746347834,2018-01-20
2018,1,20,16,5,1,0,1,0,3.4,-1.5,70.0,29.0,-1.9739632543172516,2018-01-20
2018,1,20,17,5,1,0,1,0,3.0,-1.5,73.0,27.0,-2.2924289458974787,2018-01-20
2018,1,20,18,5,1,0,1,0,1.9,-1.7,77.0,22.0,-3.1253022645229036,2018-01-20
2018,1,20,19,5,1,0,1,0,0.5,-1.8,85.0,20.0,-4.615805226551681,2018-01-20
2018,1,20,20,5,1,0,1,0,0.0,-1.9,87.0,24.0,-5.785765351809902,2018-01-20
2018,1,20,21,5,1,0,1,0,-0.1,-2.0,87.0,20.0,-5.367506890426781,2018-01-20
2018,1,20,22,5,1,0,1,0,-0.3,-2.1,88.0,20.0,-5.618074111718482,2018-01-20
2018,1,20,23,5,1,0,1,0,-0.5,-2.0,90.0,16.0,-5.213391297315155,2018-01-20
2018,1,20,24,5,1,0,1,0,-0.3,-1.8,90.0,18.0,-5.3079128519037795,2018-01-20
2018,1,21,1,6,1,0,1,0,-1.5,-2.5,93.0,10.0,-5.093075497032335,2018-01-21
2018,1,21,2,6,1,0,1,0,-2.1,-2.7,96.0,7.0,-4.826052219930901,2018-01-21
2018,1,21,3,6,1,0,1,0,-2.6,-3.1,97.0,5.0,-4.515604267691426,2018-01-21
2018,1,21,4,6,1,0,1,0,-2.9,-3.2,98.0,13.0,-7.528777288366,2018-01-21
2018,1,21,5,6,1,0,1,0,-1.8,-2.3,96.0,8.0,-4.836164041078394,2018-01-21
2018,1,21,6,6,1,0,1,0,-2.8,-3.2,97.0,13.0,-7.407758544572448,2018-01-21
2018,1,21,7,6,1,0,1,0,-2.8,-3.1,98.0,10.0,-6.634377426863324,2018-01-21
2018,1,21,8,6,1,0,1,0,-2.8,-3.0,99.0,8.0,-6.00167990478633,2018-01-21
2018,1,21,9,6,1,0,1,0,-3.3,-3.3,100.0,9.0,-6.920842427945836,2018-01-21
2018,1,21,10,6,1,0,1,0,-2.1,-2.2,99.0,6.0,-4.4201788728480995,2018-01-21
2018,1,21,11,6,1,0,1,0,0.0,0.0,99.0,13.0,-4.01923371835297,2018-01-21
2018,1,21,12,6,1,0,1,0,1.3,0.7,95.0,5.0,-0.12633379866541694,2018-01-21
2018,1,21,13,6,1,0,1,0,2.3,1.2,93.0,8.0,-0.05754899987585782,2018-01-21
2018,1,21,14,6,1,0,1,0,3.0,1.5,90.0,10.0,0.24220041392108516,2018-01-21
2018,1,21,15,6,1,0,1,0,3.1,1.7,90.0,4.0,2.3596171531710883,2018-01-21
2018,1,21,16,6,1,0,1,0,2.8,2.2,96.0,4.0,2.027378234379242,2018-01-21
2018,1,21,17,6,1,0,1,0,2.2,1.9,98.0,5.0,0.8865747711098155,2018-01-21
2018,1,21,18,6,1,0,1,0,1.7,1.0,95.0,10.0,-1.2991015159099035,2018-01-21
2018,1,21,19,6,1,0,1,0,1.3,0.9,97.0,9.0,-1.5110748692670994,2018-01-21
2018,1,21,20,6,1,0,1,0,1.2,1.1,99.0,8.0,-1.339616449954587,2018-01-21
2018,1,21,21,6,1,0,1,0,1.4,1.4,100.0,5.0,-0.01378840202372511,2018-01-21
2018,1,21,22,6,1,0,1,0,1.3,1.3,100.0,7.0,-0.9030438571827385,2018-01-21
2018,1,21,23,6,1,0,1,0,1.3,1.3,100.0,7.0,-0.9030438571827385,2018-01-21
2018,1,21,24,6,1,0,1,0,1.6,1.6,100.0,5.0,0.21130239125966055,2018-01-21
2018,1,22,1,0,0,1,1,0,1.5,1.5,100.0,7.0,-0.6722786593740245,2018-01-22
2018,1,22,2,0,0,1,1,0,1.8,1.8,100.0,6.0,0.02830920966091921,2018-01-22
2018,1,22,3,0,0,1,1,0,1.6,1.6,100.0,10.0,-1.417663202819979,2018-01-22
2018,1,22,4,0,0,1,1,0,1.6,1.6,100.0,14.0,-2.2759614524241494,2018-01-22
2018,1,22,5,0,0,1,1,0,1.7,1.7,100.0,14.0,-2.154229795917889,2018-01-22
2018,1,22,6,0,0,1,1,0,1.7,1.7,100.0,14.0,-2.154229795917889,2018-01-22
2018,1,22,7,0,0,1,1,0,1.5,1.5,100.0,18.0,-3.0720752512175795,2018-01-22
2018,1,22,8,0,0,1,1,0,1.6,1.6,100.0,20.0,-3.2376855094473322,2018-01-22
2018,1,22,9,0,0,1,1,0,1.8,1.8,100.0,23.0,-3.376293368810706,2018-01-22
2018,1,22,10,0,0,1,1,0,2.0,2.0,100.0,24.0,-3.2421838281524478,2018-01-22
2018,1,22,11,0,0,1,1,0,2.2,2.2,100.0,27.0,-3.3198954221647234,2018-01-22
2018,1,22,12,0,0,1,1,0,2.2,2.2,100.0,31.0,-3.717446533062918,2018-01-22
2018,1,22,13,0,0,1,1,0,2.1,2.1,100.0,24.0,-3.115004751969574,2018-01-22
2018,1,22,14,0,0,1,1,0,1.9,1.9,100.0,17.0,-2.4217441868208684,2018-01-22
2018,1,22,15,0,0,1,1,0,1.8,1.8,100.0,18.0,-2.699435651103211,2018-01-22
2018,1,22,16,0,0,1,1,0,1.7,1.7,100.0,20.0,-3.1124018988014828,2018-01-22
2018,1,22,17,0,0,1,1,0,1.7,1.7,100.0,18.0,-2.8236488511413347,2018-01-22
2018,1,22,18,0,0,1,1,0,1.5,1.5,100.0,18.0,-3.0720752512175795,2018-01-22
2018,1,22,19,0,0,1,1,0,1.4,1.4,100.0,22.0,-3.7566401793963964,2018-01-22
2018,1,22,20,0,0,1,1,0,1.4,1.4,100.0,25.0,-4.1230974302678325,2018-01-22
2018,1,22,21,0,0,1,1,0,1.4,1.4,100.0,24.0,-4.005258285249684,2018-01-22
2018,1,22,22,0,0,1,1,0,1.4,1.4,100.0,24.0,-4.005258285249684,2018-01-22
2018,1,22,23,0,0,1,1,0,1.5,1.5,100.0,19.0,-3.2207389145984795,2018-01-22
