FSA,CUSTOMER_TYPE,HOUR,DATE,TOTAL_CONSUMPTION
L9G,Residential,21,2018-11-21,11423.1
L9G,Residential,21,2018-11-22,11658.7
L9G,Residential,21,2018-11-23,10422.4
L9G,Residential,21,2018-11-24,10281.4
L9G,Residential,21,2018-11-25,11079.1
L9G,Residential,21,2018-11-26,10847.0
L9G,Residential,21,2018-11-27,11195.9
L9G,Residential,21,2018-11-28,11094.3
L9G,Residential,21,2018-11-29,11094.1
L9G,Residential,21,2018-11-30,10776.8
L9G,Residential,21,2018-12-01,10917.3
L9G,Residential,21,2018-12-02,11264.6
L9G,Residential,21,2018-12-03,11914.6
L9G,Residential,21,2018-12-04,11986.4
L9G,Residential,21,2018-12-05,11767.6
L9G,Residential,21,2018-12-06,11884.2
L9G,Residential,21,2018-12-07,11676.9
L9G,Residential,21,2018-12-08,11632.2
L9G,Residential,21,2018-12-09,12705.0
L9G,Residential,21,2018-12-10,12231.7
L9G,Residential,21,2018-12-11,12244.2
L9G,Residential,21,2018-12-12,12045.9
L9G,Residential,21,2018-12-13,11908.5
L9G,Residential,21,2018-12-14,11363.6
L9G,Residential,21,2018-12-15,11467.9
L9G,Residential,21,2018-12-16,12292.3
L9G,Residential,21,2018-12-17,12377.8
L9G,Residential,21,2018-12-18,12273.8
L9G,Residential,21,2018-12-19,12134.6
L9G,Residential,21,2018-12-20,12041.6
L9G,Residential,21,2018-12-21,11941.2
L9G,Residential,21,2018-12-22,12329.7
L9G,Residential,21,2018-12-23,12987.3
L9G,Residential,21,2018-12-24,12261.8
L9G,Residential,21,2018-12-25,11636.1
L9G,Residential,21,2018-12-26,11913.3
L9G,Residential,21,2018-12-27,11935.9
L9G,Residential,21,2018-12-28,10971.7
L9G,Residential,21,2018-12-29,11601.7
L9G,Residential,21,2018-12-30,11865.4
L9G,Residential,21,2018-12-31,11152.4
L9G,Residential,22,2018-10-01,8413.0
L9G,Residential,22,2018-10-02,8271.2
L9G,Residential,22,2018-10-03,8321.5
L9G,Residential,22,2018-10-04,8258.3
L9G,Residential,22,2018-10-05,8335.9
L9G,Residential,22,2018-10-06,8956.0
L9G,Residential,22,2018-10-07,8458.4
L9G,Residential,22,2018-10-08,8382.6
L9G,Residential,22,2018-10-09,11069.5
L9G,Residential,22,2018-10-10,10998.5
L9G,Residential,22,2018-10-11,8296.3
L9G,Residential,22,2018-10-12,8161.3
L9G,Residential,22,2018-10-13,8514.7
L9G,Residential,22,2018-10-14,8401.7
L9G,Residential,22,2018-10-15,8388.8
L9G,Residential,22,2018-10-16,8092.4
L9G,Residential,22,2018-10-17,8473.1
L9G,Residential,22,2018-10-18,8545.7
L9G,Residential,22,2018-10-19,8103.5
L9G,Residential,22,2018-10-20,8524.3
L9G,Residential,22,2018-10-21,8602.3
L9G,Residential,22,2018-10-22,8099.1
L9G,Residential,22,2018-10-23,8197.1
L9G,Residential,22,2018-10-24,8375.0
L9G,Residential,22,2018-10-25,8234.3
L9G,Residential,22,2018-10-26,8174.4
L9G,Residential,22,2018-10-27,8608.9
L9G,Residential,22,2018-10-28,8615.7
L9G,Residential,22,2018-10-29,8394.4
L9G,Residential,22,2018-10-30,8150.6
L9G,Residential,22,2018-10-31,7802.8
L9G,Residential,22,2018-11-01,8386.8
L9G,Residential,22,2018-11-02,8408.4
L9G,Residential,22,2018-11-03,8820.7
L9G,Residential,22,2018-11-04,9629.9
L9G,Residential,22,2018-11-05,8897.2
L9G,Residential,22,2018-11-06,9171.3
L9G,Residential,22,2018-11-07,9419.2
L9G,Residential,22,2018-11-08,9448.6
L9G,Residential,22,2018-11-09,9429.2
L9G,Residential,22,2018-11-10,9739.1
L9G,Residential,22,2018-11-11,9981.3
L9G,Residential,22,2018-11-12,9526.8
L9G,Residential,22,2018-11-13,10075.2
L9G,Residential,22,2018-11-14,10076.3
L9G,Residential,22,2018-11-15,10089.8
L9G,Residential,22,2018-11-16,9705.5
L9G,Residential,22,2018-11-17,9792.5
L9G,Residential,22,2018-11-18,10193.4
L9G,Residential,22,2018-11-19,10056.3
L9G,Residential,22,2018-11-20,10286.9
L9G,Residential,22,2018-11-21,10810.7
L9G,Residential,22,2018-11-22,10931.5
L9G,Residential,22,2018-11-23,9919.5
L9G,Residential,22,2018-11-24,9687.3
L9G,Residential,22,2018-11-25,10208.2
L9G,Residential,22,2018-11-26,10249.5
L9G,Residential,22,2018-11-27,10579.8
L9G,Residential,22,2018-11-28,10413.7
L9G,Residential,22,2018-11-29,10511.2
L9G,Residential,22,2018-11-30,10194.9
L9G,Residential,22,2018-12-01,10386.4
L9G,Residential,22,2018-12-02,10489.8
L9G,Residential,22,2018-12-03,11317.2
L9G,Residential,22,2018-12-04,11233.5
L9G,Residential,22,2018-12-05,11254.2
L9G,Residential,22,2018-12-06,11280.0
L9G,Residential,22,2018-12-07,11113.1
L9G,Residential,22,2018-12-08,10922.5
L9G,Residential,22,2018-12-09,11748.6
L9G,Residential,22,2018-12-10,11484.9
L9G,Residential,22,2018-12-11,11544.3
L9G,Residential,22,2018-12-12,11439.4
L9G,Residential,22,2018-12-13,11370.7
L9G,Residential,22,2018-12-14,10956.3
L9G,Residential,22,2018-12-15,10899.9
L9G,Residential,22,2018-12-16,11390.4
L9G,Residential,22,2018-12-17,11594.4
L9G,Residential,22,2018-12-18,11831.7
L9G,Residential,22,2018-12-19,11661.9
L9G,Residential,22,2018-12-20,11459.3
L9G,Residential,22,2018-12-21,11346.5
L9G,Residential,22,2018-12-22,11742.0
L9G,Residential,22,2018-12-23,12231.8
L9G,Residential,22,2018-12-24,11864.9
L9G,Residential,22,2018-12-25,11375.3
L9G,Residential,22,2018-12-26,11238.8
L9G,Residential,22,2018-12-27,11295.0
L9G,Residential,22,2018-12-28,10485.4
L9G,Residential,22,2018-12-29,10997.5
L9G,Residential,22,2018-12-30,11142.3
L9G,Residential,22,2018-12-31,10477.5
L9G,Residential,23,2018-10-01,6918.0
L9G,Residential,23,2018-10-02,6760.4
L9G,Residential,23,2018-10-03,6872.8
L9G,Residential,23,2018-10-04,6927.4
L9G,Residential,23,2018-10-05,7137.7
L9G,Residential,23,2018-10-06,7694.5
L9G,Residential,23,2018-10-07,7368.2
L9G,Residential,23,2018-10-08,6869.5
L9G,Residential,23,2018-10-09,9297.1
L9G,Residential,23,2018-10-10,9159.1
L9G,Residential,23,2018-10-11,6795.3
L9G,Residential,23,2018-10-12,7040.2
L9G,Residential,23,2018-10-13,7345.4
L9G,Residential,23,2018-10-14,6912.2
L9G,Residential,23,2018-10-15,6948.9
L9G,Residential,23,2018-10-16,6672.2
L9G,Residential,23,2018-10-17,7087.3
L9G,Residential,23,2018-10-18,7004.1
L9G,Residential,23,2018-10-19,6943.9
L9G,Residential,23,2018-10-20,7666.2
L9G,Residential,23,2018-10-21,7028.5
L9G,Residential,23,2018-10-22,6631.0
L9G,Residential,23,2018-10-23,6806.7
L9G,Residential,23,2018-10-24,6824.6
L9G,Residential,23,2018-10-25,6840.5
L9G,Residential,23,2018-10-26,7135.0
L9G,Residential,23,2018-10-27,7599.4
L9G,Residential,23,2018-10-28,7082.5
L9G,Residential,23,2018-10-29,6971.1
L9G,Residential,23,2018-10-30,6660.8
L9G,Residential,23,2018-10-31,6525.5
L9G,Residential,23,2018-11-01,7051.4
L9G,Residential,23,2018-11-02,7209.6
L9G,Residential,23,2018-11-03,7797.5
L9G,Residential,23,2018-11-04,8240.3
L9G,Residential,23,2018-11-05,7721.3
L9G,Residential,23,2018-11-06,7982.4
L9G,Residential,23,2018-11-07,8213.4
L9G,Residential,23,2018-11-08,8333.6
L9G,Residential,23,2018-11-09,8553.8
L9G,Residential,23,2018-11-10,8855.6
L9G,Residential,23,2018-11-11,8732.1
L9G,Residential,23,2018-11-12,8264.6
L9G,Residential,23,2018-11-13,8855.1
L9G,Residential,23,2018-11-14,8910.9
L9G,Residential,23,2018-11-15,8855.4
L9G,Residential,23,2018-11-16,8785.3
L9G,Residential,23,2018-11-17,8964.2
L9G,Residential,23,2018-11-18,8946.5
L9G,Residential,23,2018-11-19,8739.4
L9G,Residential,23,2018-11-20,9091.7
L9G,Residential,23,2018-11-21,9652.6
L9G,Residential,23,2018-11-22,9705.6
L9G,Residential,23,2018-11-23,9009.6
L9G,Residential,23,2018-11-24,8774.9
L9G,Residential,23,2018-11-25,9007.2
L9G,Residential,23,2018-11-26,8961.3
L9G,Residential,23,2018-11-27,9315.3
L9G,Residential,23,2018-11-28,9137.0
L9G,Residential,23,2018-11-29,9267.5
L9G,Residential,23,2018-11-30,9195.9
L9G,Residential,23,2018-12-01,9405.6
L9G,Residential,23,2018-12-02,8990.9
L9G,Residential,23,2018-12-03,10041.8
L9G,Residential,23,2018-12-04,9933.3
L9G,Residential,23,2018-12-05,9890.6
L9G,Residential,23,2018-12-06,10009.1
L9G,Residential,23,2018-12-07,10187.8
L9G,Residential,23,2018-12-08,10106.6
L9G,Residential,23,2018-12-09,10111.7
L9G,Residential,23,2018-12-10,9978.0
L9G,Residential,23,2018-12-11,10028.4
L9G,Residential,23,2018-12-12,10019.3
L9G,Residential,23,2018-12-13,10042.2
L9G,Residential,23,2018-12-14,9981.3
L9G,Residential,23,2018-12-15,10090.3
L9G,Residential,23,2018-12-16,9949.5
L9G,Residential,23,2018-12-17,10295.6
L9G,Residential,23,2018-12-18,10421.1
L9G,Residential,23,2018-12-19,10255.4
L9G,Residential,23,2018-12-20,10195.0
L9G,Residential,23,2018-12-21,10324.7
L9G,Residential,23,2018-12-22,10776.1
L9G,Residential,23,2018-12-23,10976.2
L9G,Residential,23,2018-12-24,11102.8
L9G,Residential,23,2018-12-25,10681.4
L9G,Residential,23,2018-12-26,10209.1
L9G,Residential,23,2018-12-27,10192.3
L9G,Residential,23,2018-12-28,9518.6
L9G,Residential,23,2018-12-29,10131.4
L9G,Residential,23,2018-12-30,10196.3
L9G,Residential,23,2018-12-31,9714.7
L9G,Residential,24,2018-10-01,5892.8
L9G,Residential,24,2018-10-02,5794.2
L9G,Residential,24,2018-10-03,5852.1
L9G,Residential,24,2018-10-04,5904.5
L9G,Residential,24,2018-10-05,6130.4
L9G,Residential,24,2018-10-06,6556.9
L9G,Residential,24,2018-10-07,6310.6
L9G,Residential,24,2018-10-08,5826.7
L9G,Residential,24,2018-10-09,7822.2
L9G,Residential,24,2018-10-10,7717.0
L9G,Residential,24,2018-10-11,5805.0
L9G,Residential,24,2018-10-12,6130.6
L9G,Residential,24,2018-10-13,6342.3
L9G,Residential,24,2018-10-14,5874.8
L9G,Residential,24,2018-10-15,5932.8
L9G,Residential,24,2018-10-16,5707.1
L9G,Residential,24,2018-10-17,6016.6
L9G,Residential,24,2018-10-18,5950.0
L9G,Residential,24,2018-10-19,5922.2
L9G,Residential,24,2018-10-20,6721.9
L9G,Residential,24,2018-10-21,5975.5
L9G,Residential,24,2018-10-22,5732.4
L9G,Residential,24,2018-10-23,5757.2
L9G,Residential,24,2018-10-24,5928.5
L9G,Residential,24,2018-10-25,5876.5
L9G,Residential,24,2018-10-26,6158.7
L9G,Residential,24,2018-10-27,6700.9
L9G,Residential,24,2018-10-28,6044.5
L9G,Residential,24,2018-10-29,5919.4
L9G,Residential,24,2018-10-30,5617.2
L9G,Residential,24,2018-10-31,5580.7
L9G,Residential,24,2018-11-01,6026.9
L9G,Residential,24,2018-11-02,6228.3
L9G,Residential,24,2018-11-03,6702.6
L9G,Residential,24,2018-11-04,6844.2
L9G,Residential,24,2018-11-05,6336.4
L9G,Residential,24,2018-11-06,6586.9
L9G,Residential,24,2018-11-07,6707.8
L9G,Residential,24,2018-11-08,6885.6
L9G,Residential,24,2018-11-09,7404.9
L9G,Residential,24,2018-11-10,7742.7
L9G,Residential,24,2018-11-11,7246.7
L9G,Residential,24,2018-11-12,6864.3
L9G,Residential,24,2018-11-13,7542.5
L9G,Residential,24,2018-11-14,7459.2
L9G,Residential,24,2018-11-15,7477.6
L9G,Residential,24,2018-11-16,7551.8
L9G,Residential,24,2018-11-17,7800.8
L9G,Residential,24,2018-11-18,7486.2
L9G,Residential,24,2018-11-19,7181.2
L9G,Residential,24,2018-11-20,7606.0
L9G,Residential,24,2018-11-21,8063.5
L9G,Residential,24,2018-11-22,8098.1
L9G,Residential,24,2018-11-23,7785.1
L9G,Residential,24,2018-11-24,7565.3
L9G,Residential,24,2018-11-25,7359.4
L9G,Residential,24,2018-11-26,7469.1
L9G,Residential,24,2018-11-27,7723.5
L9G,Residential,24,2018-11-28,7546.1
L9G,Residential,24,2018-11-29,7661.5
L9G,Residential,24,2018-11-30,7972.1
L9G,Residential,24,2018-12-01,8193.5
L9G,Residential,24,2018-12-02,7314.3
L9G,Residential,24,2018-12-03,8376.0
L9G,Residential,24,2018-12-04,8146.4
L9G,Residential,24,2018-12-05,8219.9
L9G,Residential,24,2018-12-06,8305.7
L9G,Residential,24,2018-12-07,8618.8
L9G,Residential,24,2018-12-08,8779.9
L9G,Residential,24,2018-12-09,8171.8
L9G,Residential,24,2018-12-10,8148.5
L9G,Residential,24,2018-12-11,8306.0
L9G,Residential,24,2018-12-12,8232.3
L9G,Residential,24,2018-12-13,8283.4
L9G,Residential,24,2018-12-14,8443.3
L9G,Residential,24,2018-12-15,8643.7
L9G,Residential,24,2018-12-16,8084.4
L9G,Residential,24,2018-12-17,8310.3
L9G,Residential,24,2018-12-18,8519.6
L9G,Residential,24,2018-12-19,8354.7
L9G,Residential,24,2018-12-20,8394.5
L9G,Residential,24,2018-12-21,8794.8
L9G,Residential,24,2018-12-22,9356.6
L9G,Residential,24,2018-12-23,9389.7
L9G,Residential,24,2018-12-24,9790.3
L9G,Residential,24,2018-12-25,9159.5
L9G,Residential,24,2018-12-26,8642.9
L9G,Residential,24,2018-12-27,8527.9
L9G,Residential,24,2018-12-28,8270.2
L9G,Residential,24,2018-12-29,8745.4
L9G,Residential,24,2018-12-30,8712.8
L9G,Residential,24,2018-12-31,8772.6
