FSA,CUSTOMER_TYPE,HOUR,DATE,TOTAL_CONSUMPTION,YEAR,MONTH,DAY
L9G,Residential,13,2018-05-05,7775.1,2018,5,5
L9G,Residential,13,2018-05-06,7749.7,2018,5,6
L9G,Residential,13,2018-05-07,5838.2,2018,5,7
L9G,Residential,13,2018-05-08,5612.4,2018,5,8
L9G,Residential,13,2018-05-09,5778.9,2018,5,9
L9G,Residential,13,2018-05-10,6174.5,2018,5,10
L9G,Residential,13,2018-05-11,5956.7,2018,5,11
L9G,Residential,13,2018-05-12,8100.7,2018,5,12
L9G,Residential,13,2018-05-13,7325.8,2018,5,13
L9G,Residential,13,2018-05-14,6066.5,2018,5,14
L9G,Residential,13,2018-05-15,6401.4,2018,5,15
L9G,Residential,13,2018-05-16,6050.7,2018,5,16
L9G,Residential,13,2018-05-17,6800.7,2018,5,17
L9G,Residential,13,2018-05-18,6125.6,2018,5,18
L9G,Residential,13,2018-05-19,8698.5,2018,5,19
L9G,Residential,13,2018-05-20,7675.0,2018,5,20
L9G,Residential,13,2018-05-21,7995.6,2018,5,21
L9G,Residential,13,2018-05-22,6370.3,2018,5,22
L9G,Residential,13,2018-05-23,6792.8,2018,5,23
L9G,Residential,13,2018-05-24,8068.6,2018,5,24
L9G,Residential,13,2018-05-25,9202.6,2018,5,25
L9G,Residential,13,2018-05-26,10869.3,2018,5,26
L9G,Residential,13,2018-05-27,13540.7,2018,5,27
L9G,Residential,13,2018-05-28,13345.5,2018,5,28
L9G,Residential,13,2018-05-29,11451.4,2018,5,29
L9G,Residential,13,2018-05-30,10363.8,2018,5,30
L9G,Residential,13,2018-05-31,12627.7,2018,5,31
L9G,Residential,13,2018-06-01,13103.6,2018,6,1
L9G,Residential,13,2018-06-02,9502.0,2018,6,2
L9G,Residential,13,2018-06-03,9955.5,2018,6,3
L9G,Residential,13,2018-06-04,7202.9,2018,6,4
L9G,Residential,13,2018-06-05,6649.5,2018,6,5
L9G,Residential,13,2018-06-06,6696.6,2018,6,6
L9G,Residential,13,2018-06-07,6700.7,2018,6,7
L9G,Residential,13,2018-06-08,7908.6,2018,6,8
L9G,Residential,13,2018-06-09,9009.8,2018,6,9
L9G,Residential,13,2018-06-10,9433.2,2018,6,10
L9G,Residential,13,2018-06-11,7220.3,2018,6,11
L9G,Residential,13,2018-06-12,8018.6,2018,6,12
L9G,Residential,13,2018-06-13,11602.0,2018,6,13
L9G,Residential,13,2018-06-14,8497.0,2018,6,14
L9G,Residential,13,2018-06-15,9142.1,2018,6,15
L9G,Residential,13,2018-06-16,11336.7,2018,6,16
L9G,Residential,13,2018-06-17,17620.3,2018,6,17
L9G,Residential,13,2018-06-18,15103.8,2018,6,18
L9G,Residential,13,2018-06-19,10117.2,2018,6,19
L9G,Residential,13,2018-06-20,7846.7,2018,6,20
L9G,Residential,13,2018-06-21,8623.1,2018,6,21
L9G,Residential,13,2018-06-22,7671.7,2018,6,22
L9G,Residential,13,2018-06-23,10239.3,2018,6,23
L9G,Residential,13,2018-06-24,10255.0,2018,6,24
L9G,Residential,13,2018-06-25,8180.6,2018,6,25
L9G,Residential,13,2018-06-26,8089.2,2018,6,26
L9G,Residential,13,2018-06-27,8534.9,2018,6,27
L9G,Residential,13,2018-06-28,11797.4,2018,6,28
L9G,Residential,13,2018-06-29,15868.7,2018,6,29
L9G,Residential,13,2018-06-30,19723.3,2018,6,30
L9G,Residential,13,2018-07-01,20549.1,2018,7,1
L9G,Residential,13,2018-07-02,20212.3,2018,7,2
L9G,Residential,13,2018-07-03,15415.1,2018,7,3
L9G,Residential,13,2018-07-04,15687.6,2018,7,4
L9G,Residential,13,2018-07-05,18718.9,2018,7,5
L9G,Residential,13,2018-07-06,11392.2,2018,7,6
L9G,Residential,13,2018-07-07,11226.1,2018,7,7
L9G,Residential,13,2018-07-08,13830.8,2018,7,8
L9G,Residential,13,2018-07-09,14027.9,2018,7,9
L9G,Residential,13,2018-07-10,15133.2,2018,7,10
L9G,Residential,13,2018-07-11,12675.2,2018,7,11
L9G,Residential,13,2018-07-12,12823.0,2018,7,12
L9G,Residential,13,2018-07-13,16028.2,2018,7,13
L9G,Residential,13,2018-07-14,15555.1,2018,7,14
L9G,Residential,13,2018-07-15,18165.4,2018,7,15
L9G,Residential,13,2018-07-16,18110.1,2018,7,16
L9G,Residential,13,2018-07-17,13699.6,2018,7,17
L9G,Residential,13,2018-07-18,10040.1,2018,7,18
L9G,Residential,13,2018-07-19,10711.9,2018,7,19
L9G,Residential,13,2018-07-20,14650.6,2018,7,20
L9G,Residential,13,2018-07-21,14169.8,2018,7,21
L9G,Residential,13,2018-07-22,10852.3,2018,7,22
L9G,Residential,13,2018-07-23,12363.5,2018,7,23
L9G,Residential,13,2018-07-24,14947.0,2018,7,24
L9G,Residential,13,2018-07-25,14504.6,2018,7,25
L9G,Residential,13,2018-07-26,14109.7,2018,7,26
L9G,Residential,13,2018-07-27,11278.3,2018,7,27
L9G,Residential,13,2018-07-28,11288.4,2018,7,28
L9G,Residential,13,2018-07-29,12173.1,2018,7,29
L9G,Residential,13,2018-07-30,11213.5,2018,7,30
L9G,Residential,13,2018-07-31,12744.3,2018,7,31
L9G,Residential,13,2018-08-01,11248.4,2018,8,1
L9G,Residential,13,2018-08-02,13599.4,2018,8,2
L9G,Residential,13,2018-08-03,13997.8,2018,8,3
L9G,Residential,13,2018-08-04,16714.6,2018,8,4
L9G,Residential,13,2018-08-05,18318.7,2018,8,5
L9G,Residential,13,2018-08-06,19754.3,2018,8,6
L9G,Residential,13,2018-08-07,14308.4,2018,8,7
L9G,Residential,13,2018-08-08,13675.5,2018,8,8
L9G,Residential,13,2018-08-09,13998.0,2018,8,9
L9G,Residential,13,2018-08-10,12287.2,2018,8,10
L9G,Residential,13,2018-08-11,13732.0,2018,8,11
L9G,Residential,13,2018-08-12,15507.9,2018,8,12
L9G,Residential,13,2018-08-13,12999.8,2018,8,13
L9G,Residential,13,2018-08-14,14837.2,2018,8,14
L9G,Residential,13,2018-08-15,16154.7,2018,8,15
L9G,Residential,13,2018-08-16,14884.9,2018,8,16
L9G,Residential,13,2018-08-17,15310.6,2018,8,17
L9G,Residential,13,2018-08-18,14942.2,2018,8,18
L9G,Residential,13,2018-08-19,13087.4,2018,8,19
L9G,Residential,13,2018-08-20,11456.5,2018,8,20
L9G,Residential,13,2018-08-21,10528.1,2018,8,21
L9G,Residential,13,2018-08-22,9500.6,2018,8,22
L9G,Residential,13,2018-08-23,9135.7,2018,8,23
L9G,Residential,13,2018-08-24,10877.8,2018,8,24
L9G,Residential,13,2018-08-25,12115.2,2018,8,25
L9G,Residential,13,2018-08-26,15726.3,2018,8,26
L9G,Residential,13,2018-08-27,12584.8,2018,8,27
L9G,Residential,13,2018-08-28,17724.3,2018,8,28
L9G,Residential,13,2018-08-29,15708.9,2018,8,29
L9G,Residential,13,2018-08-30,9108.4,2018,8,30
L9G,Residential,13,2018-08-31,8953.1,2018,8,31
L9G,Residential,13,2018-09-01,13429.5,2018,9,1
L9G,Residential,13,2018-09-02,14812.7,2018,9,2
L9G,Residential,13,2018-09-03,19793.8,2018,9,3
L9G,Residential,13,2018-09-04,12180.3,2018,9,4
L9G,Residential,13,2018-09-05,17632.5,2018,9,5
L9G,Residential,13,2018-09-06,10904.6,2018,9,6
L9G,Residential,13,2018-09-07,9795.1,2018,9,7
L9G,Residential,13,2018-09-08,8965.6,2018,9,8
L9G,Residential,13,2018-09-09,9307.5,2018,9,9
L9G,Residential,13,2018-09-10,7315.5,2018,9,10
L9G,Residential,13,2018-09-11,6893.7,2018,9,11
L9G,Residential,13,2018-09-12,7052.8,2018,9,12
L9G,Residential,13,2018-09-13,8059.3,2018,9,13
L9G,Residential,13,2018-09-14,11401.8,2018,9,14
L9G,Residential,13,2018-09-15,16223.0,2018,9,15
L9G,Residential,13,2018-09-16,17295.1,2018,9,16
L9G,Residential,13,2018-09-17,11716.5,2018,9,17
L9G,Residential,13,2018-09-18,11895.1,2018,9,18
L9G,Residential,13,2018-09-19,8868.6,2018,9,19
L9G,Residential,13,2018-09-20,7054.3,2018,9,20
L9G,Residential,13,2018-09-21,13283.3,2018,9,21
L9G,Residential,13,2018-09-22,9169.2,2018,9,22
L9G,Residential,13,2018-09-23,8693.3,2018,9,23
L9G,Residential,13,2018-09-24,6669.7,2018,9,24
L9G,Residential,13,2018-09-25,7101.8,2018,9,25
L9G,Residential,13,2018-09-26,7469.8,2018,9,26
L9G,Residential,13,2018-09-27,6247.7,2018,9,27
L9G,Residential,13,2018-09-28,6531.3,2018,9,28
L9G,Residential,13,2018-09-29,8375.3,2018,9,29
L9G,Residential,13,2018-09-30,9186.5,2018,9,30
L9G,Residential,13,2018-10-01,7241.4,2018,10,1
L9G,Residential,13,2018-10-02,6814.5,2018,10,2
L9G,Residential,13,2018-10-03,6482.5,2018,10,3
L9G,Residential,13,2018-10-04,6684.1,2018,10,4
L9G,Residential,13,2018-10-05,6647.4,2018,10,5
L9G,Residential,13,2018-10-06,9330.7,2018,10,6
L9G,Residential,13,2018-10-07,10078.4,2018,10,7
L9G,Residential,13,2018-10-08,9538.8,2018,10,8
L9G,Residential,13,2018-10-09,7708.2,2018,10,9
L9G,Residential,13,2018-10-10,9148.7,2018,10,10
L9G,Residential,13,2018-10-11,7175.2,2018,10,11
L9G,Residential,13,2018-10-12,6523.9,2018,10,12
L9G,Residential,13,2018-10-13,8597.0,2018,10,13
L9G,Residential,13,2018-10-14,8669.8,2018,10,14
L9G,Residential,13,2018-10-15,6894.6,2018,10,15
L9G,Residential,13,2018-10-16,6142.7,2018,10,16
L9G,Residential,13,2018-10-17,6355.3,2018,10,17
L9G,Residential,13,2018-10-18,6458.4,2018,10,18
L9G,Residential,13,2018-10-19,6071.6,2018,10,19
L9G,Residential,13,2018-10-20,9132.7,2018,10,20
L9G,Residential,13,2018-10-21,8833.3,2018,10,21
L9G,Residential,13,2018-10-22,6317.2,2018,10,22
L9G,Residential,13,2018-10-23,6448.2,2018,10,23
L9G,Residential,13,2018-10-24,6568.1,2018,10,24
L9G,Residential,13,2018-10-25,6522.0,2018,10,25
L9G,Residential,13,2018-10-26,6394.3,2018,10,26
L9G,Residential,13,2018-10-27,9457.1,2018,10,27
L9G,Residential,13,2018-10-28,9475.9,2018,10,28
L9G,Residential,13,2018-10-29,6627.3,2018,10,29
L9G,Residential,13,2018-10-30,5983.1,2018,10,30
L9G,Residential,13,2018-10-31,6755.8,2018,10,31
L9G,Residential,13,2018-11-01,6772.8,2018,11,1
L9G,Residential,13,2018-11-02,7295.7,2018,11,2
L9G,Residential,13,2018-11-03,8881.7,2018,11,3
L9G,Residential,13,2018-11-04,8885.0,2018,11,4
L9G,Residential,13,2018-11-05,7005.1,2018,11,5
L9G,Residential,13,2018-11-06,6257.4,2018,11,6
L9G,Residential,13,2018-11-07,6536.0,2018,11,7
L9G,Residential,13,2018-11-08,6894.9,2018,11,8
L9G,Residential,13,2018-11-09,7485.1,2018,11,9
L9G,Residential,13,2018-11-10,9532.3,2018,11,10
L9G,Residential,13,2018-11-11,8966.3,2018,11,11
L9G,Residential,13,2018-11-12,7045.2,2018,11,12
L9G,Residential,13,2018-11-13,7185.5,2018,11,13
L9G,Residential,13,2018-11-14,6960.4,2018,11,14
L9G,Residential,13,2018-11-15,7539.4,2018,11,15
L9G,Residential,13,2018-11-16,7481.9,2018,11,16
L9G,Residential,13,2018-11-17,9541.5,2018,11,17
L9G,Residential,13,2018-11-18,9797.0,2018,11,18
L9G,Residential,13,2018-11-19,6758.8,2018,11,19
L9G,Residential,13,2018-11-20,6930.8,2018,11,20
L9G,Residential,13,2018-11-21,7165.3,2018,11,21
L9G,Residential,13,2018-11-22,7606.3,2018,11,22
L9G,Residential,13,2018-11-23,7097.4,2018,11,23
L9G,Residential,13,2018-11-24,9580.8,2018,11,24
L9G,Residential,13,2018-11-25,9454.3,2018,11,25
L9G,Residential,13,2018-11-26,7791.3,2018,11,26
L9G,Residential,13,2018-11-27,7712.6,2018,11,27
L9G,Residential,13,2018-11-28,7268.6,2018,11,28
L9G,Residential,13,2018-11-29,7332.8,2018,11,29
L9G,Residential,13,2018-11-30,7616.0,2018,11,30
L9G,Residential,13,2018-12-01,9508.1,2018,12,1
L9G,Residential,13,2018-12-02,9186.4,2018,12,2
L9G,Residential,13,2018-12-03,8073.3,2018,12,3
L9G,Residential,13,2018-12-04,7064.0,2018,12,4
L9G,Residential,13,2018-12-05,7582.6,2018,12,5
L9G,Residential,13,2018-12-06,7900.1,2018,12,6
L9G,Residential,13,2018-12-07,8109.4,2018,12,7
L9G,Residential,13,2018-12-08,9887.8,2018,12,8
L9G,Residential,13,2018-12-09,9816.8,2018,12,9
L9G,Residential,13,2018-12-10,8173.6,2018,12,10
L9G,Residential,13,2018-12-11,8220.4,2018,12,11
L9G,Residential,13,2018-12-12,7686.0,2018,12,12
L9G,Residential,13,2018-12-13,7686.8,2018,12,13
L9G,Residential,13,2018-12-14,7723.9,2018,12,14
L9G,Residential,13,2018-12-15,9897.6,2018,12,15
L9G,Residential,13,2018-12-16,9846.8,2018,12,16
L9G,Residential,13,2018-12-17,8268.2,2018,12,17
L9G,Residential,13,2018-12-18,7326.6,2018,12,18
L9G,Residential,13,2018-12-19,7558.1,2018,12,19
L9G,Residential,13,2018-12-20,7831.1,2018,12,20
L9G,Residential,13,2018-12-21,7953.1,2018,12,21
L9G,Residential,13,2018-12-22,11110.2,2018,12,22
L9G,Residential,13,2018-12-23,11002.6,2018,12,23
L9G,Residential,13,2018-12-24,11140.1,2018,12,24
L9G,Residential,13,2018-12-25,11802.5,2018,12,25
L9G,Residential,13,2018-12-26,10071.3,2018,12,26
L9G,Residential,13,2018-12-27,9167.6,2018,12,27
L9G,Residential,13,2018-12-28,8604.3,2018,12,28
L9G,Residential,13,2018-12-29,10011.2,2018,12,29
L9G,Residential,13,2018-12-30,10092.0,2018,12,30
L9G,Residential,13,2018-12-31,9011.9,2018,12,31
L9G,Residential,14,2018-01-01,11007.7,2018,1,1
L9G,Residential,14,2018-01-02,9147.2,2018,1,2
L9G,Residential,14,2018-01-03,8840.4,2018,1,3
L9G,Residential,14,2018-01-04,8563.2,2018,1,4
L9G,Residential,14,2018-01-05,9486.5,2018,1,5
L9G,Residential,14,2018-01-06,11301.9,2018,1,6
L9G,Residential,14,2018-01-07,11962.8,2018,1,7
L9G,Residential,14,2018-01-08,8512.6,2018,1,8
L9G,Residential,14,2018-01-09,7522.7,2018,1,9
L9G,Residential,14,2018-01-10,7374.8,2018,1,10
L9G,Residential,14,2018-01-11,6692.4,2018,1,11
L9G,Residential,14,2018-01-12,7849.4,2018,1,12
L9G,Residential,14,2018-01-13,10341.1,2018,1,13
L9G,Residential,14,2018-01-14,10335.9,2018,1,14
L9G,Residential,14,2018-01-15,8592.3,2018,1,15
L9G,Residential,14,2018-01-16,7744.6,2018,1,16
L9G,Residential,14,2018-01-17,7760.7,2018,1,17
L9G,Residential,14,2018-01-18,8122.5,2018,1,18
L9G,Residential,14,2018-01-19,7341.7,2018,1,19
L9G,Residential,14,2018-01-20,9415.3,2018,1,20
L9G,Residential,14,2018-01-21,9722.7,2018,1,21
L9G,Residential,14,2018-01-22,7982.6,2018,1,22
L9G,Residential,14,2018-01-23,7412.0,2018,1,23
L9G,Residential,14,2018-01-24,7431.9,2018,1,24
L9G,Residential,14,2018-01-25,7812.5,2018,1,25
L9G,Residential,14,2018-01-26,7227.6,2018,1,26
L9G,Residential,14,2018-01-27,9638.3,2018,1,27
L9G,Residential,14,2018-01-28,9002.5,2018,1,28
L9G,Residential,14,2018-01-29,8194.4,2018,1,29
L9G,Residential,14,2018-01-30,7711.0,2018,1,30
L9G,Residential,14,2018-01-31,7953.6,2018,1,31
L9G,Residential,14,2018-02-01,7134.6,2018,2,1
L9G,Residential,14,2018-02-02,7897.5,2018,2,2
L9G,Residential,14,2018-02-03,10100.4,2018,2,3
L9G,Residential,14,2018-02-04,9926.9,2018,2,4
L9G,Residential,14,2018-02-05,7806.5,2018,2,5
L9G,Residential,14,2018-02-06,7350.3,2018,2,6
L9G,Residential,14,2018-02-07,7824.5,2018,2,7
L9G,Residential,14,2018-02-08,7693.0,2018,2,8
L9G,Residential,14,2018-02-09,7930.4,2018,2,9
L9G,Residential,14,2018-02-10,10219.2,2018,2,10
L9G,Residential,14,2018-02-11,10667.0,2018,2,11
L9G,Residential,14,2018-02-12,7211.9,2018,2,12
L9G,Residential,14,2018-02-13,7097.7,2018,2,13
L9G,Residential,14,2018-02-14,6547.1,2018,2,14
L9G,Residential,14,2018-02-15,6799.2,2018,2,15
L9G,Residential,14,2018-02-16,6927.3,2018,2,16
L9G,Residential,14,2018-02-17,9495.5,2018,2,17
L9G,Residential,14,2018-02-18,8650.8,2018,2,18
L9G,Residential,14,2018-02-19,9727.1,2018,2,19
L9G,Residential,14,2018-02-20,6799.4,2018,2,20
L9G,Residential,14,2018-02-21,6963.6,2018,2,21
L9G,Residential,14,2018-02-22,7343.0,2018,2,22
L9G,Residential,14,2018-02-23,7579.9,2018,2,23
L9G,Residential,14,2018-02-24,9256.1,2018,2,24
L9G,Residential,14,2018-02-25,8548.7,2018,2,25
L9G,Residential,14,2018-02-26,6360.6,2018,2,26
L9G,Residential,14,2018-02-27,5963.9,2018,2,27
L9G,Residential,14,2018-02-28,5947.1,2018,2,28
L9G,Residential,14,2018-03-01,7140.8,2018,3,1
L9G,Residential,14,2018-03-02,7029.0,2018,3,2
L9G,Residential,14,2018-03-03,8587.3,2018,3,3
L9G,Residential,14,2018-03-04,8565.1,2018,3,4
L9G,Residential,14,2018-03-05,6453.2,2018,3,5
L9G,Residential,14,2018-03-06,7114.2,2018,3,6
L9G,Residential,14,2018-03-07,7109.0,2018,3,7
L9G,Residential,14,2018-03-08,7042.9,2018,3,8
L9G,Residential,14,2018-03-09,7048.7,2018,3,9
L9G,Residential,14,2018-03-10,9107.1,2018,3,10
L9G,Residential,14,2018-03-11,9353.8,2018,3,11
L9G,Residential,14,2018-03-12,7465.8,2018,3,12
L9G,Residential,14,2018-03-13,6837.0,2018,3,13
L9G,Residential,14,2018-03-14,7405.2,2018,3,14
L9G,Residential,14,2018-03-15,7012.7,2018,3,15
L9G,Residential,14,2018-03-16,7164.3,2018,3,16
L9G,Residential,14,2018-03-17,8325.9,2018,3,17
L9G,Residential,14,2018-03-18,8365.8,2018,3,18
L9G,Residential,14,2018-03-19,6713.2,2018,3,19
L9G,Residential,14,2018-03-20,6854.1,2018,3,20
L9G,Residential,14,2018-03-21,6693.4,2018,3,21
L9G,Residential,14,2018-03-22,6411.2,2018,3,22
L9G,Residential,14,2018-03-23,6360.9,2018,3,23
L9G,Residential,14,2018-03-24,8382.4,2018,3,24
L9G,Residential,14,2018-03-25,8832.5,2018,3,25
L9G,Residential,14,2018-03-26,6179.2,2018,3,26
L9G,Residential,14,2018-03-27,7177.5,2018,3,27
L9G,Residential,14,2018-03-28,6294.9,2018,3,28
L9G,Residential,14,2018-03-29,7019.1,2018,3,29
L9G,Residential,14,2018-03-30,8835.0,2018,3,30
L9G,Residential,14,2018-03-31,8287.2,2018,3,31
L9G,Residential,14,2018-04-01,9450.5,2018,4,1
L9G,Residential,14,2018-04-02,7268.6,2018,4,2
L9G,Residential,14,2018-04-03,7100.1,2018,4,3
L9G,Residential,14,2018-04-04,7216.8,2018,4,4
L9G,Residential,14,2018-04-05,6907.4,2018,4,5
L9G,Residential,14,2018-04-06,7018.2,2018,4,6
L9G,Residential,14,2018-04-07,9108.6,2018,4,7
L9G,Residential,14,2018-04-08,9184.4,2018,4,8
L9G,Residential,14,2018-04-09,6594.0,2018,4,9
L9G,Residential,14,2018-04-10,6790.8,2018,4,10
L9G,Residential,14,2018-04-11,7106.7,2018,4,11
L9G,Residential,14,2018-04-12,6313.5,2018,4,12
L9G,Residential,14,2018-04-13,6561.7,2018,4,13
L9G,Residential,14,2018-04-14,10423.6,2018,4,14
L9G,Residential,14,2018-04-15,10710.3,2018,4,15
L9G,Residential,14,2018-04-16,8151.9,2018,4,16
L9G,Residential,14,2018-04-17,6939.0,2018,4,17
L9G,Residential,14,2018-04-18,6881.9,2018,4,18
L9G,Residential,14,2018-04-19,6570.2,2018,4,19
L9G,Residential,14,2018-04-20,6290.6,2018,4,20
L9G,Residential,14,2018-04-21,7778.5,2018,4,21
L9G,Residential,14,2018-04-22,7775.2,2018,4,22
L9G,Residential,14,2018-04-23,5734.4,2018,4,23
L9G,Residential,14,2018-04-24,5725.0,2018,4,24
L9G,Residential,14,2018-04-25,6311.8,2018,4,25
L9G,Residential,14,2018-04-26,5708.4,2018,4,26
L9G,Residential,14,2018-04-27,5708.5,2018,4,27
L9G,Residential,14,2018-04-28,8631.2,2018,4,28
L9G,Residential,14,2018-04-29,7899.9,2018,4,29
L9G,Residential,14,2018-04-30,5715.7,2018,4,30
L9G,Residential,14,2018-05-01,5507.9,2018,5,1
L9G,Residential,14,2018-05-02,5870.6,2018,5,2
L9G,Residential,14,2018-05-03,6417.7,2018,5,3
L9G,Residential,14,2018-05-04,6101.6,2018,5,4
L9G,Residential,14,2018-05-05,7507.6,2018,5,5
L9G,Residential,14,2018-05-06,7741.3,2018,5,6
L9G,Residential,14,2018-05-07,5811.4,2018,5,7
L9G,Residential,14,2018-05-08,5646.8,2018,5,8
L9G,Residential,14,2018-05-09,5858.6,2018,5,9
L9G,Residential,14,2018-05-10,6149.2,2018,5,10
L9G,Residential,14,2018-05-11,5961.0,2018,5,11
L9G,Residential,14,2018-05-12,7979.6,2018,5,12
L9G,Residential,14,2018-05-13,7157.1,2018,5,13
L9G,Residential,14,2018-05-14,6086.8,2018,5,14
L9G,Residential,14,2018-05-15,6394.5,2018,5,15
L9G,Residential,14,2018-05-16,6059.0,2018,5,16
L9G,Residential,14,2018-05-17,7021.6,2018,5,17
L9G,Residential,14,2018-05-18,6128.9,2018,5,18
L9G,Residential,14,2018-05-19,8309.2,2018,5,19
L9G,Residential,14,2018-05-20,7758.3,2018,5,20
L9G,Residential,14,2018-05-21,7989.9,2018,5,21
L9G,Residential,14,2018-05-22,6326.9,2018,5,22
L9G,Residential,14,2018-05-23,6959.1,2018,5,23
L9G,Residential,14,2018-05-24,8544.0,2018,5,24
L9G,Residential,14,2018-05-25,9884.9,2018,5,25
L9G,Residential,14,2018-05-26,11268.2,2018,5,26
L9G,Residential,14,2018-05-27,13736.7,2018,5,27
L9G,Residential,14,2018-05-28,14269.7,2018,5,28
L9G,Residential,14,2018-05-29,11851.5,2018,5,29
L9G,Residential,14,2018-05-30,11102.4,2018,5,30
L9G,Residential,14,2018-05-31,13702.1,2018,5,31
L9G,Residential,14,2018-06-01,13625.6,2018,6,1
L9G,Residential,14,2018-06-02,9597.7,2018,6,2
L9G,Residential,14,2018-06-03,10171.1,2018,6,3
L9G,Residential,14,2018-06-04,7237.1,2018,6,4
L9G,Residential,14,2018-06-05,6739.6,2018,6,5
L9G,Residential,14,2018-06-06,6705.7,2018,6,6
L9G,Residential,14,2018-06-07,6832.9,2018,6,7
L9G,Residential,14,2018-06-08,8156.8,2018,6,8
L9G,Residential,14,2018-06-09,9090.1,2018,6,9
L9G,Residential,14,2018-06-10,9522.9,2018,6,10
L9G,Residential,14,2018-06-11,7348.7,2018,6,11
L9G,Residential,14,2018-06-12,8644.7,2018,6,12
L9G,Residential,14,2018-06-13,12385.9,2018,6,13
L9G,Residential,14,2018-06-14,8960.2,2018,6,14
L9G,Residential,14,2018-06-15,9826.7,2018,6,15
L9G,Residential,14,2018-06-16,12052.4,2018,6,16
L9G,Residential,14,2018-06-17,18632.5,2018,6,17
L9G,Residential,14,2018-06-18,14786.9,2018,6,18
L9G,Residential,14,2018-06-19,10805.4,2018,6,19
L9G,Residential,14,2018-06-20,8198.0,2018,6,20
L9G,Residential,14,2018-06-21,8749.8,2018,6,21
L9G,Residential,14,2018-06-22,7732.3,2018,6,22
L9G,Residential,14,2018-06-23,10058.3,2018,6,23
L9G,Residential,14,2018-06-24,10027.0,2018,6,24
L9G,Residential,14,2018-06-25,8309.5,2018,6,25
L9G,Residential,14,2018-06-26,8386.7,2018,6,26
L9G,Residential,14,2018-06-27,8612.3,2018,6,27
L9G,Residential,14,2018-06-28,12678.5,2018,6,28
L9G,Residential,14,2018-06-29,16691.4,2018,6,29
L9G,Residential,14,2018-06-30,20506.3,2018,6,30
L9G,Residential,14,2018-07-01,21175.1,2018,7,1
L9G,Residential,14,2018-07-02,20074.5,2018,7,2
L9G,Residential,14,2018-07-03,16356.9,2018,7,3
L9G,Residential,14,2018-07-04,16622.2,2018,7,4
L9G,Residential,14,2018-07-05,19398.8,2018,7,5
L9G,Residential,14,2018-07-06,11824.4,2018,7,6
L9G,Residential,14,2018-07-07,11782.7,2018,7,7
L9G,Residential,14,2018-07-08,14720.7,2018,7,8
L9G,Residential,14,2018-07-09,15067.1,2018,7,9
L9G,Residential,14,2018-07-10,16007.7,2018,7,10
L9G,Residential,14,2018-07-11,13344.0,2018,7,11
L9G,Residential,14,2018-07-12,13764.2,2018,7,12
L9G,Residential,14,2018-07-13,16713.1,2018,7,13
L9G,Residential,14,2018-07-14,15226.8,2018,7,14
L9G,Residential,14,2018-07-15,19011.0,2018,7,15
L9G,Residential,14,2018-07-16,18993.1,2018,7,16
L9G,Residential,14,2018-07-17,14197.0,2018,7,17
L9G,Residential,14,2018-07-18,10751.0,2018,7,18
L9G,Residential,14,2018-07-19,11579.0,2018,7,19
L9G,Residential,14,2018-07-20,15621.5,2018,7,20
L9G,Residential,14,2018-07-21,14292.1,2018,7,21
L9G,Residential,14,2018-07-22,11472.3,2018,7,22
L9G,Residential,14,2018-07-23,12822.7,2018,7,23
L9G,Residential,14,2018-07-24,16031.8,2018,7,24
L9G,Residential,14,2018-07-25,15459.3,2018,7,25
L9G,Residential,14,2018-07-26,15172.0,2018,7,26
L9G,Residential,14,2018-07-27,11621.5,2018,7,27
L9G,Residential,14,2018-07-28,11619.8,2018,7,28
L9G,Residential,14,2018-07-29,12214.8,2018,7,29
L9G,Residential,14,2018-07-30,11589.9,2018,7,30
L9G,Residential,14,2018-07-31,13103.0,2018,7,31
L9G,Residential,14,2018-08-01,11814.6,2018,8,1
L9G,Residential,14,2018-08-02,14297.2,2018,8,2
L9G,Residential,14,2018-08-03,14818.9,2018,8,3
L9G,Residential,14,2018-08-04,17291.0,2018,8,4
L9G,Residential,14,2018-08-05,18968.3,2018,8,5
L9G,Residential,14,2018-08-06,18756.7,2018,8,6
L9G,Residential,14,2018-08-07,15276.5,2018,8,7
L9G,Residential,14,2018-08-08,13526.9,2018,8,8
L9G,Residential,14,2018-08-09,14823.6,2018,8,9
L9G,Residential,14,2018-08-10,12800.3,2018,8,10
L9G,Residential,14,2018-08-11,14393.7,2018,8,11
L9G,Residential,14,2018-08-12,16262.9,2018,8,12
L9G,Residential,14,2018-08-13,13392.4,2018,8,13
L9G,Residential,14,2018-08-14,15923.6,2018,8,14
L9G,Residential,14,2018-08-15,16931.7,2018,8,15
L9G,Residential,14,2018-08-16,15341.9,2018,8,16
L9G,Residential,14,2018-08-17,16115.3,2018,8,17
L9G,Residential,14,2018-08-18,15246.0,2018,8,18
L9G,Residential,14,2018-08-19,13766.7,2018,8,19
L9G,Residential,14,2018-08-20,11875.6,2018,8,20
L9G,Residential,14,2018-08-21,10908.2,2018,8,21
L9G,Residential,14,2018-08-22,9550.7,2018,8,22
L9G,Residential,14,2018-08-23,9654.2,2018,8,23
L9G,Residential,14,2018-08-24,11699.0,2018,8,24
L9G,Residential,14,2018-08-25,11603.2,2018,8,25
L9G,Residential,14,2018-08-26,16642.2,2018,8,26
L9G,Residential,14,2018-08-27,13224.5,2018,8,27
