TOTAL_CONSUMPTION_API,TOTAL_CONSUMPTION_ORIG
9287.6,6544
10059,6137.6
8107.700000000001,5961.5
7711.4,5978
8042,6127.6
7779.3,6445
8408.5,7255.5
9609.3,8108.9
9832.4,8690.2
8449.9,9003.2
8001.3,9261.9
7916.200000000001,9297.1
8427.3,9395.2
9314,9369.2
10323.6,9846.3
10788.6,11509.2
8680.8,13629
8369.4,13128.6
8210.6,12459.6
8231,11869.4
8766.1,10853.4
10215.699999999999,9318.1
10662.199999999999,7722.3
9045.699999999999,6593.3
9088.5,5946
9335.6,5674.7
9185.900000000001,5579.9
8929.199999999999,5615.3
9868.4,6009.5
10146,6781.4
8333.6,7902.4
8157.4,8449.5
9043.9,8544.7
8126.4,8590.1
8539.8,9098.5
11223.599999999999,9488.7
10418.800000000001,9616.3
9866.8,9424.6
8992.099999999999,9819
10049.1,11295.8
10329.2,12892.4
11158.599999999999,12579.5
12148.3,12304.8
10797.6,11761
11024,11026.3
9604.1,9664.6
9679.1,7988.2
9783.1,6901.1
9598,6360.5
10403.6,6120.6
10550.300000000001,6043.9
10243,6104.8
9501.8,6509
10178.9,7370.4
10055.9,8477.4
10086.699999999999,8606.4
11717.5,8549.7
11197.2,8479.9
11215.2,8638.3
11425,8754.5
10327,8669.9
10234.2,8622.6
10074.8,9069.8
12728.3,10748.4
11759.8,13018.8
10949.599999999999,12913.1
9954.9,12693.1
9172.400000000001,12223.8
9807.6,11459.1
10628,9936.4
11913.400000000001,8318.9
11407.7,7189.7
10601.699999999999,6580.1
9504.7,6323.7
9922.699999999999,6225.1
10117.900000000001,6342
10445.2,6744
12250.1,7656.4
11667.9,8679.5
9654.5,8648.7
8994.9,8303.6
9212.699999999999,8147.3
10193.6,8176.5
10439,8323.1
11305.1,8113.9
11033.800000000001,8156.2
8836.400000000001,8595.8
8668.1,10185
8623.2,12744.9
8933.3,12777.7
9191.599999999999,12559.4
10659.900000000001,12182.3
11423.6,11472
9746.1,9978.8
9250.8,8279.3
8952.7,7254.9
9254.699999999999,6578
9910.5,6401.4
11403.5,6342.9
10630.1,6455.7
9772.199999999999,6786.3
8915.4,7546.9
9339,8678.9
10010.9,8710.2
9925.699999999999,8367.3
10758.1,8068.6
10594.8,8161.7
8958.900000000001,8203.4
8425.5,8073.4
8353.1,8109.6
8879.6,8739.3
9441.300000000001,10328.6
10570.599999999999,12584
9280.2,12416.8
9233.1,12353.6
8306.1,11999.6
8340,11194.6
8216.9,9745.9
9129.4,8054.4
10355.5,6929.8
10854.5,6398.6
8699.7,6233.6
9122.300000000001,6182.7
8420.9,6269.7
7732.8,6610.7
7551.400000000001,7332.8
10172.2,8416.8
9664,8776.4
7581.700000000001,8662.1
7912.3,8677.1
8827.9,8872.3
7874.1,9017.3
8375.8,9002.2
10058.9,9044.5
10940.4,9317
9460.6,10807.1
8497,12468.5
9445.1,12389.5
7654,12171.3
8505.199999999999,11676.5
9726,11074.5
10570.5,9907.7
8187.5,8511.2
7484.400000000001,7330.4
7771.599999999999,6647.9
7222.900000000001,6286.5
8069.5,6127
9914.800000000001,6083.9
10081.3,6351.7
7905.6,6814.8
6878.1,7706.9
7075.2,8734
7350.4,9504.8
9323.3,9948.7
9008.400000000001,10388.6
9832.3,10792.7
8905.800000000001,10712
8563.5,10583
7461.8,10910.6
8393.7,11932
7184.3,13885.8
9763.3,13686.7
8568.8,13008.3
7069.1,12383.7
7467.3,11606.1
8302.300000000001,10395.6
7578.1,8856.7
7475.8,7688.5
8787.1,6931
10190.800000000001,6553.9
7989.599999999999,6493.7
7636.599999999999,6551.2
7789.9,6766.7
7227.299999999999,7143.9
7950.8,7954.8
9037,8970.3
8537.8,9803
7298.5,10363
6971.2,10839.7
7228.6,10990.3
7763.099999999999,11086.7
8815.8,10908.5
11215.9,11418.7
12825.6,12889.5
8660.4,14697.5
7648.3,14218.6
7634,13400.2
7816.900000000001,12767.8
8468.9,11825
12382.6,10403.3
9991.8,8627.8
9222,7481.9
7688,6862.9
7701,6626.9
8471.5,6577.6
9117.6,6684.3
10401.2,7103.1
11269.8,8010.8
12667.1,8979.1
15552.4,9286.9
14030.1,8984.1
8523.5,8826.5
8862.300000000001,8789.1
9532.2,8909.3
10020.7,8680.4
8660.400000000001,8645.1
8894.4,9118.5
8547.6,11010.6
8615.6,13361.4
8619.7,13381.9
11332.300000000001,13191.3
11630.7,12680.4
9576.1,11802.9
10796.699999999999,10226
11323.699999999999,8575.7
16943.8,7478
13324.5,6860.1
10020.8,6640.5
9975.599999999999,6616.4
9261.699999999999,6800.6
13709.8,7265.3
20064.5,7987.9
13250.900000000001,9100.7
12818.800000000001,9227.3
17429,8910.5
15275.199999999999,8665.5
10986,8819.4
9175.8,8853.1
9061.2,8594.7
12089.3,8474.6
14633.6,9146.5
14507.4,11007.9
12622.3,13159.5
13490.3,13091.3
10699.2,12911
11014,12432.2
11985,11589.5
13265.9,10169.5
11760.8,8419.2
12567.3,7226.3
12918.699999999999,6584.4
14530.800000000001,6359.6
12888.800000000001,6315.4
11050.2,6468.5
12059,6810.4
16309.6,7692.1
15764.5,8668.8
12758.4,9003.5
17017.6,9069
17825.2,9251.1
15929,9467.7
16747.9,9568.5
16894.4,9408.7
15398.300000000001,9366.5
12965.9,9719.7
11067.8,11113.6
11926.5,13088.6
15561.9,12829.1
13310.9,12619.4
12637.699999999999,12242.2
14305.9,11419.9
15410.7,9891.3
13397.199999999999,8243.5
13132.6,7036.9
14552.1,6437.8
13500.3,6218
18930.300000000003,6120.1
20324.300000000003,6263.1
14973.199999999999,6597.7
11016.5,7488.3
12036.400000000001,8479.1
12975,8733
11150.7,8641.2
12211.6,8547.3
13298.1,8437.6
10995.699999999999,8361.7
12744.9,8079.7
13242,8140.4
13367.300000000001,8634.4
14224.8,10249.1
17093.8,12528.3
13867,12599.7
12055.300000000001,12373.1
13506.3,12058.7
13386.1,11391
14272.599999999999,9989.4
11771.199999999999,8268.8
11619.2,7029.3
13836.2,6389.9
17265.3,6162.2
11475.2,6049.3
11663.7,6111.1
10243.1,6497.9
12650.5,7314.3
17137.2,8316
11701.199999999999,8541.1
10874.9,8333.3
9480.5,8155.9
9847.5,8237.9
10501.5,8168.3
11341.300000000001,8084.3
15126.5,8050.8
12754.800000000001,8354.2
10983.7,9908.7
8487.2,12018.9
8987.300000000001,12080
8304.3,11956.3
8547.7,11672.2
11369.699999999999,10985.1
14733,9939.2
11189.9,8292.4
9693.5,7150.3
9658.4,6453.2
8269.3,6090.1
7984.900000000001,5986.9
9022.699999999999,6013.1
9849.9,6150.9
7862.6,6694.4
7851.099999999999,7482.8
7785.5,8618.9
7469.9,9723.6
7605.799999999999,10409.5
8916.1,10961.5
9319.800000000001,11485.2
7621.099999999999,11564.8
7229.2,11743.1
7065.2,11571.4
7221.6,11888.7
7683.2,13624.8
9758.099999999999,13301.5
9549.2,12494.3
9768.4,11818
7106.1,11091.6
7008.5,10005.7
7422.799999999999,8641.2
7428.599999999999,7330.4
8991.5,6552.8
9026.6,6076.1
7735.900000000001,5978.4
7704.6,5926.2
7535.8,6098.6
7714.9,6539.4
7278.4,7404.3
8410.2,8526.3
8477.7,9506.6
7132.400000000001,10152.4
6667.1,10707.3
7383.7,10889
7113.5,10983
7471.5,11220
8664.5,11597.8
8912.7,12882.5
7806.7,14536.1
6950.2,14029.6
6895.200000000001,13429
7456.900000000001,12824
7037.900000000001,11745.3
8432.5,10239.4
8543.9,8583.8
7291.7,7239
7001.2,6564.2
7017.5,6317
6694.5,6191.1
7381.5,6261.5
8904.3,6644.2
9341.3,7506.1
7797,8579.5
8200.9,8961.2
8140.4,8999.3
8042.099999999999,9080.1
8177.1,9423.1
10256.4,9733.8
10565.3,9661.8
8543.8,9555.1
7918.1,9719.3
7597.2,11148.8
7754,13577.7
8022.6,13520.3
9129,13260
10180.9,12870.9
8471.800000000001,12022.7
8097.700000000001,10468.8
8588.300000000001,8785.6
8988.400000000001,7439
8573.8,6857.8
10177.800000000001,6629.9
10192.1,6587.2
8520.8,6760.5
8232.7,7073.9
7952.599999999999,7932
7832.2,9004.9
9056.1,9216.5
10828.300000000001,9154.7
10357.300000000001,9196.5
9226.4,9230
8287.3,9185.7
8969.199999999999,9102.1
10163.9,9300.5
8767.2,9606.1
10482.9,11325.5
11061.699999999999,13563.6
9372.1,13469.3
8898.5,13323
8685.1,12932.5
9024.8,12176.5
12261.1,10631
13795.9,8941.1
12864.800000000001,7837.4
11949.5,7181.9
10720.8,6934.9
9533.9,6832.1
9133.1,7013.7
8939,7367.5
10110.8,8222.3
9658.3,9249.6
9234.300000000001,9683.9
9333,9572.8
9273.9,9647.9
8920.9,9726.2
9245.699999999999,9860
10095.9,9900.2
10642.2,9926.4
8636.2,9997.4
8729.300000000001,11440.9
8645.8,13835.7
8441.6,13833.7
9090.300000000001,13687.7
10577,13189.4
10417.5,12391.4
8456,10878.3
8734.2,8993
8487.5,7791.2
9223.4,7211.4
8560.8,6921.7
10616.7,6874.6
10431.300000000001,7027.8
8300.6,7444
8619.4,8200.4
9126.199999999999,9345.7
9347.400000000001,9758
9041.4,9688
10115.6,9716.2
10343.1,9965
9054.800000000001,10033.3
8780.5,9889.2
9421.1,9778.5
8790.4,10103.3
10043.300000000001,11467
12022.2,13618
10415.599999999999,13590.1
8607.1,13463.9
8682.3,13108.9
7682.1,12352.7
9167.900000000001,10918.1
8975.3,9195
10308.300000000001,7846.3
9568.7,7195.8
8038.1,6918.3
7639.9,6774.8
8014.099999999999,6871.3
8051.2,7213.3
8846.400000000001,7972.9
10273.7,9071.1
9212.400000000001,9408.2
9226,9196
8053.4,9027.3
8867.300000000001,9044.3
10008.3,9145.3
8543.3,8898.7
10442,9034.4
9565.1,9311.7
8759.6,10703.6
8734.8,13031
8253.6,13348.8
7671.700000000001,13212.1
8496.8,12862.1
9858.2,12127.9
9417.699999999999,10851.3
8733.699999999999,9256.9
7864.5,7974.2
7694,7248.5
7622.8,6867.6
9443.800000000001,6673.4
9503.8,6669.6
10162.800000000001,6859.1
8616.2,7275.6
8431.8,8072.3
8119.7,9043.8
7957.5,9824.8
8898.9,10268.4
9775.5,10736.8
10478.1,10891.7
8026.5,11098.2
7503,11308.3
7730.400000000001,11430
7867.4,12537.5
7897.9,14195.6
10871.900000000001,13896.2
9379.4,13282.4
8763.300000000001,12539
7446.599999999999,11863.2
7532.9,10652.6
8004.8,9047.9
9174.199999999999,7760.7
9017.800000000001,6913.2
9739.9,6514.4
7459,6323.5
7657.200000000001,6271.9
8261.7,6503.8
7505.2,6903.9
9677,7609
9404.8,8732.4
9733.300000000001,9806
8022.400000000001,10530.1
6674.7,11036
6544.299999999999,11158.8
7024.5,11180.3
7510.1,11111.2
8471.1,11238.4
9008.9,12638.6
7770.5,14266.7
8201.9,13812.5
7502.1,13265.5
7208.5,12503.4
7004.5,11732.6
9371,10535.3
9332.5,8861.7
7869.3,7626.4
7277.599999999999,6863.3
7261.400000000001,6466.3
7105.5,6285.3
7965.799999999999,6351.7
9889,6662.5
9890.1,7209.4
8131.1,8016.6
7860.400000000001,8826.1
7987.400000000001,9155.6
7528.900000000001,9520
7434.7,9805.2
8476.6,10060.2
9729.300000000001,9950.2
7197.099999999999,9871
7056.200000000001,10165.3
7051,11502.8
7131.3,13407.5
8473.3,13274.5
9575.7,13008.5
8957.199999999999,12483.3
7575.6,11593.1
7317.099999999999,10360.6
7512.7,8718.6
7380.5,7411.3
7539.8,6699.9
9685.2,6352.6
8713.9,6218.3
9342,6251.4
7511,6612.4
7790.6,7236.2
7644.3,8035.4
7702.5,8507.8
9277,8871.4
10406.9,9291.8
9026.5,9578.9
9810.699999999999,9884.1
11556.7,9826.9
13835.2,9990
15365.1,10407.8
12182.7,11742.3
10115.4,13598.4
8647,13470.4
9828.400000000001,13306.2
8552.3,12780.9
8304.1,11990.4
8734.199999999999,10501.8
9997.9,8784.3
10828.800000000001,7495.4
8891.8,6809.9
8189.3,6457.7
8149.6,6351.3
8341.7,6393.3
8786.1,6761.1
11244.300000000001,7303.5
11674.2,8036.3
10539.7,8779.4
10107.3,9164.3
11084.9,9406.3
9482.400000000001,9614.2
10671,9782.2
13128.6,9569.5
16172.2,9380.9
11397.8,9655.4
11649.9,10909.8
10208.2,13302.7
10696.2,13286.1
12663.6,12931.7
17832.7,12545.2
12930.5,11894.1
11779.4,10674.5
15092.599999999999,8962.3
17326.2,7480.2
18263.100000000002,6671
14230.3,6243.4
12946.2,6021.7
12852.1,6033.2
12911.5,6334.4
14846.3,6790.3
11363.6,7545.7
13216.2,8646
12015.1,9449.1
13298.900000000001,10366.5
14429.400000000001,11105.6
12975.5,11757
12958,11989.7
12410.1,12047
13999.5,12386.8
12149.6,13286.2
14813.2,14633.6
15785.5,14037.6
13573.1,13336.8
13932,12726.8
16296.9,12105.7
13580.9,11121.6
16499.4,9727
13611.5,8462.4
12207.1,7579.6
10549.1,7061.7
10465.800000000001,6833.3
10262.6,6811.7
14508.4,7027.7
13966.2,7580
13449.7,8449.7
12529.5,9828.7
13006,10671.4
11479.199999999999,11203.1
13458.8,11468.9
14794.199999999999,11839.5
11976.4,12105.5
14876.5,12478.6
13549.1,12801.4
11962,14114.5
10113.6,15368.4
11655.9,14375.5
12053.4,13438.9
9710.2,12861.4
10409.800000000001,12314
13793.7,11149.8
12372.9,9617.1
10622.4,8452.6
9730.800000000001,7733.6
9609.699999999999,7226.7
11432.7,7162.7
12399.3,7140.2
11364.300000000001,7267.3
10030.3,7603
10390.800000000001,8240.8
9367.800000000001,9117.4
8966.6,10037.9
9986.1,10723
11638.7,11228.5
14908.5,11688.2
18747.699999999997,11814.4
17506,11714.6
17596.1,11754.4
14169.4,12709.7
9457,14534.5
10670.6,14228.9
11081.2,13643.7
10137.800000000001,12944.3
9353.5,12200
8327.1,10966.1
8107.5,9442
8344.4,8159.8
9809.5,7413.5
10635.900000000001,6929.5
8566.8,6735.6
7948.700000000001,6757.1
7859.9,6838.9
8251.4,7226.3
9019.7,7765.3
9683.800000000001,8681.8
9708.800000000001,9644.9
8449.7,10255.8
7973.9,10520.3
7802.900000000001,10903.5
7636,10806.1
8165.5,10782.4
9558.4,10847.8
10873.800000000001,12106
9932.300000000001,14302.9
10553.1,13971.7
10858.900000000001,13204.2
9603.800000000001,12521.8
8878.5,11755.9
9722.599999999999,10537.6
10673.5,8938.5
10641.8,7684.3
7653.2,6905.6
7436.8,6564.4
7146.1,6373.8
7486.299999999999,6409.6
9992.099999999999,6594.6
9334.6,6917.6
7831.9,7481.8
7356.299999999999,8319.7
7139.700000000001,9180.1
7067.4,9961.7
7913.2,10596.7
9056.199999999999,11045.1
9294.4,11034.2
7544.8,10957.7
6823,11095.5
6809.2,12021.5
7130.6,13998.1
7218.2,13732.3
8851.9,13118.5
10124.7,12632.4
8018.5,11817.3
7736.2,10654.9
7895.2,9087.3
7978.4,7911
7576.6,7156.2
9243.9,6811
9053.9,6679
7912.4,6726.5
7397.2,7030.6
8441.699999999999,7464.2
8230.2,8083.5
8092.2,8711
10063.4,9142.4
9692.5,9307.3
8014.1,9490
7661.8,9689.9
7694.299999999999,9601.5
7511.200000000001,9491.2
8355.8,9847.6
9457.699999999999,11199.6
9923.7,13732.6
8714.9,13641
9384.5,13252.2
8231.699999999999,12754.1
8283.300000000001,11905.2
9006.1,10755.9
10429.5,9195.2
10049.1,8080.6
9000,7263.9
9515,6882.7
9373.2,6745.1
8484.2,6826
9329.199999999999,7017.1
11018.800000000001,7439.8
11281,8088.3
8901.1,8617.1
8944.1,9095.4
8872.8,9521.1
9354,10073.6
8436,10438.2
10289.1,10534.3
10324.300000000001,10703.3
9365.099999999999,10893.4
8978.5,11925.2
9004,13549.7
9126.4,13261.1
8524.7,12852
10888.1,12291
10937.300000000001,11515.3
9310.7,10375
9711.7,8853.9
9227.2,7766.4
10020.9,7086.6
10303.8,6694.8
11969.9,6545
12038.2,6610.8
12040.199999999999,6851.3
11132.1,7214.3
10216.5,7729.7
9620,8422.5
9504.4,9173.9
10902,9416.5
10921.800000000001,9824.7
10854.4,10169.5
9489.2,10118
8945.3,10110.8
8698.2,10210.9
9533.8,11466.8
11321.4,13720.5
11853.5,13930.8
8500,13300.5
7575.7,12542.7
7265.5,11939.1
6905.3,11166.2
7768.8,10080.2
10442.3,9315.3
10534.4,8230.2
8637.4,7471.1
7784,7159.3
7826.1,7105.200000000001
8324.3,7255.4
7420,7343.9
9509.7,7674.2
9657.6,8370.9
8115.8,9161
7374.4,9980.1
7689.5,10596
7727,11222.599999999999
7560.9,11281.9
9287.4,11356.2
9049.3,11887.7
8192.2,13141.7
7758.8,14566.300000000001
8137.4,13899.300000000001
6980.4,13232.6
7950.8,12520.2
10460.6,11627.199999999999
9938.6,10555
7884.2,9184.300000000001
7544.3,7915
8200.2,7232.900000000001
7767.2,6718.5
8108.6,6530.1
10364.6,6541.5
10553.3,6738.5
7356.9,7066.400000000001
7279.6,7621.5
6663.7,8374.9
6937.2,9031.1
7119.7,9720.6
9652.9,10458.6
9085,10903.6
10000.3,11065.4
6793.4,11299
6967.2,11533.7
7504.5,12443.6
7606.2,14190.800000000001
9403.4,13826.199999999999
8686.6,13061
6541.5,12419.6
6137.1,11699.199999999999
5978,10654.8
7186.3,9248.1
7132.3,8015.3
8504.1,7225
8726.1,6729.400000000001
6635.9,6600.900000000001
7216.3,6605.3
6989.6,6764.1
7043.9,7137.200000000001
7198.4,7623.1
8929.8,8506.1
9496.5,9366.900000000001
7637.5,9987.900000000001
6853,10734.9
7520.4,11195.6
6852.4,11229.6
7278.4,11187
8478.6,11297.199999999999
8736.7,12606.4
6823,14428.4
6811,14024.800000000001
6734.1,13280.4
6460.8,12536
6368,11499.5
8678.9,10219.400000000001
8969.2,8593.1
6256.4,7420.2
7070.4,6750
6278.5,6513.5
6975.7,6392.700000000001
9055.4,6385.2
8337.1,6800.2
9637.5,7394.6
7460.3,8300.9
6996.1,8986
7103.6,9280.9
6918.2,9427.300000000001
6870,9781.1
9049.1,9992.5
9260.2,9912.699999999999
6536.4,9772.8
6516,9836
6867.1,11071.6
6384.4,13589.3
6627.9,13434.699999999999
10399,12842.1
10957.2,12267
8229.8,11409
6967.3,10114.9
6878,8485.2
6644.4,7301.6
6331.2,6694.2
8018.8,6432.8
7927.9,6325.8
5798.6,6403.599999999999
5856.3,6768.2
6237.1,7442.2
5766,8285.6
5757.4,9068.3
8821.5,9240.4
8078.6,9465.2
5871.7,9588
5502.9,9798.2
5773.1,9550.7
6347.4,9664.9
6233.3,9904.800000000001
7775.1,11372.1
7749.7,13431
5838.2,13148.6
5612.4,12743.5
5778.9,12257.400000000001
6174.5,11469
5956.7,10264.1
8100.7,8711.1
7325.8,7459.7
6066.5,6720.700000000001
6401.4,6438.799999999999
6050.7,6354.7
6800.7,6443.2
6125.6,6863.900000000001
8698.5,7457.299999999999
7675,8327.4
7995.6,9166.7
6370.3,9292.4
6792.8,9418.9
8068.6,9310.8
9202.6,9584.7
10869.3,9577.9
13540.7,9499.7
13345.5,9734.5
11451.4,10916.2
10363.8,13222.3
12627.7,13041.5
13103.6,12602.8
9502,12083.699999999999
9955.5,11386.9
7202.9,10060.1
6649.5,8549.1
6696.6,7403.1
6700.7,6772.8
7908.6,6540.4
9009.8,6455.4
9433.2,6600.4
7220.3,6978.8
8018.6,7580.4
11602,8542
8497,9409.900000000001
9142.1,9508.1
11336.7,9780.5
17620.3,9974.099999999999
15103.8,10086.1
10117.2,9570.199999999999
7846.7,9323.4
8623.1,9524.4
7671.7,10790.1
10239.3,13182
10255,13282.5
8180.6,12794.8
8089.2,12403.8
8534.9,11603.800000000001
11797.4,10265.5
15868.7,8754.2
19723.3,7726.400000000001
20549.1,7186.1
20212.3,7008.6
15415.1,6983.4
15687.6,7137.1
18718.9,7525.8
11392.2,8097.2
11226.1,9083.9
13830.8,9771.2
14027.9,10084.6
15133.2,10170.1
12675.2,10190.3
12823,10103.400000000001
16028.2,9711.1
15555.1,9689.9
18165.4,9904.3
18110.1,10957
13699.6,13211.6
10040.1,13313.400000000001
10711.9,13039
14650.6,12446.199999999999
14169.8,11617.1
10852.3,10660.8
12363.5,9316.1
14947,8193.9
14504.6,7544.3
14109.7,7174.9
11278.3,7005.1
11288.4,7051.299999999999
12173.1,7327.1
11213.5,7632.099999999999
12744.3,8349.6
11248.4,9084.5
13599.4,9756.800000000001
13997.8,10185.8
16714.6,10463.3
18318.7,10664.2
19754.3,10631.6
14308.4,10414.4
13675.5,10522.5
13998,11552.5
12287.2,13778.2
13732,13736.6
15507.9,13058.8
12999.8,12360.699999999999
14837.2,11598.800000000001
16154.7,10474.199999999999
14884.9,9127.5
15310.6,8035
14942.2,7291.599999999999
13087.4,6920.7
11456.5,6822
10528.1,6812.3
9500.6,7133.299999999999
9135.7,7445.2
10877.8,7986.8
12115.2,8892.6
15726.3,9889.699999999999
12584.8,10510.6
17724.3,10855.300000000001
15708.9,11336.699999999999
9108.4,11346.2
8953.1,11101.9
13429.5,11377
14812.7,12466.6
19793.8,14336.699999999999
12180.3,14122.6
17632.5,13294.2
10904.6,12534.599999999999
9795.1,11543
8965.6,10306.199999999999
9307.5,8812.4
7315.5,7672.2
6893.7,7015.599999999999
7052.8,6826.6
8059.3,6767.5
11401.8,6840.2
16223,7201.299999999999
17295.1,7910.299999999999
11716.5,8937.599999999999
11895.1,9592.1
8868.6,9536.8
7054.3,9856.699999999999
13283.3,10174.300000000001
9169.2,10239.099999999999
8693.3,10095
6669.7,10120.4
7101.8,10490
7469.8,11753.4
6247.7,13678.400000000001
6531.3,13230.5
8375.3,12761.300000000001
9186.5,12274
7241.4,11401.4
6814.5,10029.300000000001
6482.5,8547.1
6684.1,7550.700000000001
6647.4,7007.200000000001
9330.7,6707.7
10078.4,6625.099999999999
9538.8,6767.9
7708.2,7196.8
9148.7,7842.7
7175.2,8693
6523.9,9549.800000000001
8597,9797.4
8669.8,9954.2
6894.6,10227.699999999999
6142.7,10534.1
6355.3,10400.7
6458.4,10280.699999999999
6071.6,10687.1
9132.7,11810.7
8833.3,13589.4
6317.2,13382.9
6448.2,12865.8
6568.1,12331.8
6522,11376.5
6394.3,10082.5
9457.1,8459
9475.9,7483.8
6627.3,6905.5
5983.1,6681.2
6755.8,6586.5
6772.8,6714.6
7295.7,6984.5
8881.7,7646.7
8885,8503.300000000001
7005.1,9349.300000000001
6257.4,9519.1
6536,9736.7
6894.9,10007.1
7485.1,10078.099999999999
9532.3,9841.2
8966.3,9787.4
7045.2,10111.4
7185.5,10977.1
6960.4,13010.199999999999
7539.4,13059.800000000001
7481.9,12502
9541.5,11867.8
9797,11142.3
6758.8,9860.8
6930.8,8333.5
7165.3,7292.2
7606.3,6717.3
7097.4,6446
9580.8,6404.9
9454.3,6481.599999999999
7791.3,6784.6
7712.6,7416.3
7268.6,8301.2
7332.8,9148.699999999999
7616,9212.4
9508.1,9356.5
9186.4,9044.5
8073.3,9507.3
7064,9412.199999999999
7582.6,9330.2
7900.1,9663.6
8109.4,10834.5
9887.8,12812.1
9816.8,12769.8
8173.6,12280.2
8220.4,11668.1
7686,10923.199999999999
7686.8,9693.699999999999
7723.9,8206.8
9897.6,7148.5
9846.8,6578.900000000001
8268.2,6362.4
7326.6,6298.799999999999
7558.1,6369.3
7831.1,6744
7953.1,7283.799999999999
11110.2,8221.3
11002.6,9134.9
11140.1,9414.2
11802.5,9570.699999999999
10071.3,9797
9167.6,9847.5
8604.3,9693.7
10011.2,9848.4
10092,10266.1
9011.9,11380.6
9609.6,12881.599999999999
8858.3,12625.7
8337.2,12110.9
7538.7,11554.8
9960.1,10913.6
9843.6,9793.300000000001
8757.1,8484.9
7171.3,7435.7
7663.6,6801.099999999999
7785.1,6440.5
7945.8,6279.1
10488.5,6286.5
10885.2,6431.3
7696.7,6884
7835.1,7496.5
7411.2,8432.5
8242.8,9289.3
7958.9,9950.300000000001
11839.3,10666.800000000001
10944,10996.4
9199.9,10714.699999999999
8872.4,10627.199999999999
8105.8,10737.4
7492.9,12047.699999999999
8457.3,13806
10367.2,13794.699999999999
10455,12882.6
9515.6,12206.900000000001
8801.7,11236
9288.5,10224.6
9580.5,8908.6
8971.6,7775
10888.4,7068.2
9891.8,6686.9
6933.9,6519.7
7383.3,6532.5
10336.1,6639.6
8842.3,6952.1
8515.8,7547.1
10120.1,8504.3
10384.6,9522.4
8668.2,10280.800000000001
10273.5,10769.800000000001
8552.2,11494.5
7496.9,11596.1
7842.8,11471.8
9345.8,11913.1
10201.9,12950.2
9843.2,14415.800000000001
7738.3,13804.5
7938.4,12796.1
7504.7,12082.3
7287.8,11152.3
9338.2,9880
10151.5,8243.3
8473.9,7205.2
7848.6,6641.2
9571.1,6398.1
7560,6356.299999999999
7616.2,6391
9681.8,6803.7
9396.9,7513.7
8266.4,8441.900000000001
8148.5,9247.5
8080.3,9329.300000000001
7695.2,9349.800000000001
7649.6,9718
9177.8,10084.3
10069.9,9842.1
7962.9,10025.699999999999
7026.5,10332.3
7397.5,11210.5
7420.6,13245.5
7434.6,13124.9
9163.5,12607
9072.1,12088.199999999999
7221.8,11159
6693.8,9863.3
6487.8,8421.3
7119.3,7395.3
7205.2,6880.1
9045.2,6623.900000000001
9443.4,6523.2
6870.5,6655.7
6698.6,6951
6471.3,7659.299999999999
6836.9,8584.599999999999
6261.3,9370.800000000001
9831.3,9525.5
9127.3,9827.5
6944.7,9881.4
6370,10167.9
6614.7,9832.199999999999
6453.3,9958
7601.3,10205.6
7917.1,11095.800000000001
8291.1,13053.599999999999
6226.9,13139.1
6186.9,12722.5
6648.1,12139.7
7763.6,11194.6
6822.3,9866.1
7706.8,8430.300000000001
10125.8,7472.2
7137.3,6947
7053.1,6801.200000000001
6121.3,6763.6
6027.7,6921.6
9712.7,7329.900000000001
9455.6,7981.400000000001
9299,8915.3
6826.6,9648.5
6322.9,9820.4
5972.2,10000.900000000001
5787.2,10003.1
6649.1,10301.699999999999
8750.3,10260.8
8046.3,10213
6904.2,10582.099999999999
6413.4,11720.9
6723.7,13583.800000000001
6330.1,13551
6673.7,12944.699999999999
8413.1,12554.5
7697.7,11609.5
5849.7,10300.099999999999
6454.9,8793.8
6194.7,7834.1
6299.4,7281.5
6720.7,6973.9
7897.9,6879.8
8950.7,6957.599999999999
7328.2,7285.599999999999
6767.3,7925.3
6041.2,8801.5
6108.4,9409.4
6248,9375.900000000001
7884.1,9272.8
7728.1,9411.9
8944.1,9728.3
6160.2,9594.5
6594.7,9488.699999999999
6684.4,10019.400000000001
6561.4,10965.4
8758.5,12739.7
9521.8,12756.8
7278.4,12370.300000000001
7247.2,11871.2
7021.9,11023.900000000001
6716.8,9734.1
6883.5,8321.3
8964.3,7331.2
8894.7,6789.6
6889.7,6541.900000000001
6880.2,6500.3
7328.5,6560
7076.4,6944
8553.9,7544.7
9604.1,8349.1
9263.9,9352.099999999999
7791.4,9580.3
7184,9906.1
7256.1,10193.300000000001
7331.9,10531.900000000001
7162.7,10293.3
9240.5,10218.5
9023.9,10408.1
7417.7,11311
7947.4,12960.5
9442.2,13225.599999999999
8735.3,12840.099999999999
8705.2,12289.9
10436.2,11680.599999999999
11500,10549
9329.4,9263.8
10562.2,8254.800000000001
12622.2,7643.5
12487.2,7294.8
14400.9,7127
16298.9,7195
13119.4,7392.9
13635.9,7799.2
12000.4,8502.4
14028.2,9441.6
15290,10161.1
18309.2,10697.5
15366.1,11151
12626.2,11528.7
10587,11346.800000000001
11449.6,11221.5
14175.1,11640.300000000001
15518.3,12669
9837.7,13973.6
15595.7,13974.8
14650.1,13139.5
12802.8,12373.699999999999
15148.4,11630
11904.3,10604.199999999999
13946.8,9401.7
16418.4,8365.8
19581.5,7675.7
15309.1,7237.8
11740.1,7075.900000000001
11218.8,7071.5
