Date/Time (LST),Year,Month,Day,Hour,Temperature,Dew Point Temperature,Wind_Speed,Station Pressure,Humidity,Windchill,Weekend,Season
2018-11-08 09:00:00,2018,11,8,9,4.25,-0.30000000000000004,13.0,100.435,72.0,1.1623128928730235,0,4
2018-11-08 10:00:00,2018,11,8,10,4.45,-0.10000000000000003,14.5,100.46000000000001,72.5,1.1509427796523455,0,4
2018-11-08 11:00:00,2018,11,8,11,3.65,1.4500000000000002,11.0,100.535,86.0,0.8253031813927705,0,4
2018-11-08 12:00:00,2018,11,8,12,4.45,1.7999999999999998,8.5,100.545,83.5,2.3577746516745646,0,4
2018-11-08 13:00:00,2018,11,8,13,4.949999999999999,0.20000000000000007,11.5,100.55,72.0,2.291206980315434,0,4
2018-11-08 14:00:00,2018,11,8,14,5.050000000000001,-2.05,16.0,100.57,60.0,1.6606538924576562,0,4
2018-11-08 15:00:00,2018,11,8,15,4.65,-1.65,14.0,100.60499999999999,64.0,1.4787040710168178,0,4
2018-11-08 16:00:00,2018,11,8,16,4.7,-1.95,11.0,100.63,62.0,2.088898032934466,0,4
2018-11-08 17:00:00,2018,11,8,17,4.25,-1.9,7.0,100.66,64.5,2.538992810495812,0,4
2018-11-08 18:00:00,2018,11,8,18,4.0,-1.85,5.0,100.72,65.5,2.948391910660282,0,4
2018-11-08 19:00:00,2018,11,8,19,3.9499999999999997,-2.7,4.5,100.775,62.0,3.103687422755865,0,4
2018-11-08 20:00:00,2018,11,8,20,3.55,-1.75,3.5,100.77,68.5,3.1528112107850377,0,4
2018-11-08 21:00:00,2018,11,8,21,3.4,-1.85,0.0,100.745,68.5,15.2331,0,4
2018-11-08 22:00:00,2018,11,8,22,3.2,-1.8,2.0,100.755,69.5,3.82285916090489,0,4
2018-11-08 23:00:00,2018,11,8,23,3.35,-2.4,2.0,100.75999999999999,66.5,3.9825348134417355,0,4
2018-11-09 00:00:00,2018,11,9,0,3.3,-1.8,2.0,100.715,69.5,3.929309595929454,0,4
2018-11-09 01:00:00,2018,11,9,1,3.05,-1.8,5.5,100.675,71.0,1.6686693467065257,0,4
2018-11-09 02:00:00,2018,11,9,2,3.0,-2.2,6.5,100.62,68.5,1.2492918501730506,0,4
2018-11-09 03:00:00,2018,11,9,3,2.75,-1.7,6.0,100.56,72.5,1.1366652810413203,0,4
2018-11-09 04:00:00,2018,11,9,4,3.05,-1.9,9.5,100.47,70.0,0.44897022267173403,0,4
2018-11-09 05:00:00,2018,11,9,5,2.95,-1.7,9.0,100.39,71.5,0.45593523330244645,0,4
2018-11-09 06:00:00,2018,11,9,6,3.5999999999999996,0.14999999999999997,14.5,100.25,78.5,0.1056791426823902,0,4
2018-11-09 07:00:00,2018,11,9,7,3.7,0.6499999999999999,13.0,100.255,80.5,0.4917598020084837,0,4
2018-11-09 08:00:00,2018,11,9,8,2.9,0.35,19.5,100.035,83.0,-1.5161735345784122,0,4
2018-11-09 09:00:00,2018,11,9,9,2.9499999999999997,0.7000000000000001,20.5,99.955,85.5,-1.5850182410568976,0,4
2018-11-09 10:00:00,2018,11,9,10,1.45,0.95,12.0,99.84,97.0,-2.0443404216927865,0,4
2018-11-09 11:00:00,2018,11,9,11,1.4000000000000001,1.35,13.5,99.70500000000001,99.5,-2.4111108203893714,0,4
2018-11-09 12:00:00,2018,11,9,12,1.5499999999999998,1.4500000000000002,14.0,99.485,99.5,-2.3228772806772815,0,4
2018-11-09 13:00:00,2018,11,9,13,1.75,1.75,13.0,99.33500000000001,100.0,-1.8856557019657951,0,4
2018-11-09 14:00:00,2018,11,9,14,2.2,1.9500000000000002,15.0,99.215,98.5,-1.7035168066996846,0,4
2018-11-09 15:00:00,2018,11,9,15,2.1,2.05,12.0,99.075,99.5,-1.2568122771286436,0,4
2018-11-09 16:00:00,2018,11,9,16,2.0999999999999996,2.0999999999999996,8.5,98.98500000000001,100.0,-0.41500488249553347,0,4
2018-11-09 17:00:00,2018,11,9,17,2.15,2.15,3.5,98.89500000000001,100.0,1.6044107463506039,0,4
2018-11-09 18:00:00,2018,11,9,18,2.2,2.2,0.0,98.855,100.0,14.4873,0,4
2018-11-09 19:00:00,2018,11,9,19,2.35,2.35,6.0,98.825,100.0,0.6768100930916778,0,4
2018-11-09 20:00:00,2018,11,9,20,2.55,2.55,12.5,98.8,100.0,-0.8126227177871503,0,4
2018-11-09 21:00:00,2018,11,9,21,3.05,2.3499999999999996,19.0,98.81,95.5,-1.2595051630902212,0,4
2018-11-09 22:00:00,2018,11,9,22,2.1,1.15,17.0,98.82499999999999,93.5,-2.155564177211916,0,4
2018-11-09 23:00:00,2018,11,9,23,2.2,0.7,20.0,98.82,90.0,-2.4661838455722327,0,4
2018-11-10 00:00:00,2018,11,10,0,1.55,-0.15000000000000002,26.0,98.86,88.5,-4.03104823509079,1,4
2018-11-10 01:00:00,2018,11,10,1,1.1,-1.9500000000000002,24.0,98.945,80.5,-4.376895513798302,1,4
2018-11-10 02:00:00,2018,11,10,2,0.10000000000000003,-4.4,26.5,99.03,71.5,-5.958763712876925,1,4
2018-11-10 03:00:00,2018,11,10,3,-1.6,-6.3,26.0,99.095,70.5,-8.092306969117805,1,4
2018-11-10 04:00:00,2018,11,10,4,-2.15,-7.25,24.0,99.15,68.0,-8.539465489741666,1,4
2018-11-10 05:00:00,2018,11,10,5,-2.6,-7.65,23.0,99.16,68.5,-8.975886175997738,1,4
2018-11-10 06:00:00,2018,11,10,6,-2.75,-7.8,23.5,99.17500000000001,68.0,-9.238265093910805,1,4
2018-11-10 07:00:00,2018,11,10,7,-2.8,-7.8999999999999995,23.0,99.255,68.0,-9.231149485415331,1,4
2018-11-10 08:00:00,2018,11,10,8,-2.7,-7.85,28.0,99.355,67.5,-9.760442311221121,1,4
2018-11-10 09:00:00,2018,11,10,9,-1.9500000000000002,-8.3,26.0,99.41499999999999,62.0,-8.543557939565252,1,4
2018-11-10 10:00:00,2018,11,10,10,-2.0,-8.8,33.0,99.505,59.5,-9.404534385822117,1,4
2018-11-10 11:00:00,2018,11,10,11,-1.25,-7.800000000000001,29.5,99.61,61.5,-8.048983883365302,1,4
2018-11-10 12:00:00,2018,11,10,12,-1.15,-6.5,29.5,99.655,67.0,-7.918691908776905,1,4
2018-11-10 13:00:00,2018,11,10,13,-0.25000000000000006,-4.95,24.0,99.695,70.5,-6.105963042267083,1,4
2018-11-10 14:00:00,2018,11,10,14,-0.10000000000000003,-4.2,24.5,99.78999999999999,74.0,-5.9765370358630605,1,4
2018-11-10 15:00:00,2018,11,10,15,1.05,-2.9000000000000004,20.5,99.91,75.0,-3.987323068785446,1,4
2018-11-10 16:00:00,2018,11,10,16,1.65,-3.8499999999999996,21.5,100.02,66.5,-3.3616059436611416,1,4
2018-11-10 17:00:00,2018,11,10,17,0.6,-5.6,20.0,100.11,63.0,-4.4851216159058325,1,4
2018-11-10 18:00:00,2018,11,10,18,0.65,-4.199999999999999,16.5,100.26499999999999,70.0,-3.8780749780447485,1,4
2018-11-10 19:00:00,2018,11,10,19,0.0,-4.35,13.0,100.28999999999999,73.0,-4.01923371835297,1,4
2018-11-10 20:00:00,2018,11,10,20,-0.6,-3.9,9.0,100.32,78.5,-3.7509440782865773,1,4
2018-11-10 21:00:00,2018,11,10,21,-1.0,-3.15,9.0,100.37,85.5,-4.224958648606467,1,4
2018-11-10 22:00:00,2018,11,10,22,-1.1500000000000001,-2.8,4.0,100.36,88.5,-2.35745086304674,1,4
2018-11-10 23:00:00,2018,11,10,23,-1.25,-2.9000000000000004,5.5,100.38499999999999,88.5,-3.243376624386212,1,4
2018-11-11 00:00:00,2018,11,11,0,-1.3,-2.75,5.0,100.44,90.0,-3.0642141113494237,1,4
2018-11-11 01:00:00,2018,11,11,1,-0.5,-2.7,7.5,100.525,85.0,-3.159740689318013,1,4
2018-11-11 02:00:00,2018,11,11,2,-0.45,-2.9000000000000004,2.5,100.55,83.5,-0.5315762157189237,1,4
2018-11-11 03:00:00,2018,11,11,3,-0.45,-3.4000000000000004,6.0,100.595,80.5,-2.5421762225558218,1,4
2018-11-11 04:00:00,2018,11,11,4,-0.6,-3.2,1.5,100.605,83.0,0.3611803157933738,1,4
2018-11-11 05:00:00,2018,11,11,5,-0.7000000000000001,-3.3,1.5,100.61500000000001,83.0,0.25672277390562476,1,4
2018-11-11 06:00:00,2018,11,11,6,-1.05,-2.95,3.0,100.625,87.5,-1.5839172821354448,1,4
2018-11-11 07:00:00,2018,11,11,7,-1.5,-2.8499999999999996,3.5,100.62,90.5,-2.432490464496316,1,4
2018-11-11 08:00:00,2018,11,11,8,-0.55,-2.25,4.5,100.645,88.0,-1.9627691098676636,1,4
2018-11-11 09:00:00,2018,11,11,9,0.6499999999999999,-2.9,10.5,100.655,77.0,-2.664027708228525,1,4
2018-11-11 10:00:00,2018,11,11,10,1.6500000000000001,-3.95,11.0,100.62,66.5,-1.5815441548771272,1,4
2018-11-11 11:00:00,2018,11,11,11,2.8,-4.199999999999999,16.0,100.595,60.0,-1.1279455088015926,1,4
2018-11-11 12:00:00,2018,11,11,12,2.65,-3.55,15.0,100.53999999999999,64.0,-1.1486532902879583,1,4
2018-11-11 13:00:00,2018,11,11,13,3.25,-2.6500000000000004,15.5,100.495,65.0,-0.49062394046453917,1,4
2018-11-11 14:00:00,2018,11,11,14,3.25,-2.4,11.5,100.44,67.0,0.2383256952616748,1,4
2018-11-11 15:00:00,2018,11,11,15,3.6500000000000004,-2.75,13.0,100.405,63.0,0.43080043011170766,1,4
2018-11-11 16:00:00,2018,11,11,16,3.3,-2.5,11.5,100.4,65.5,0.2987045565867845,1,4
2018-11-11 17:00:00,2018,11,11,17,2.9000000000000004,-3.05,9.0,100.405,65.0,0.39668341201246093,1,4
2018-11-11 18:00:00,2018,11,11,18,2.6,-2.5999999999999996,8.0,100.43,69.0,0.3155057592365236,1,4
2018-11-11 19:00:00,2018,11,11,19,2.2,-2.2,5.0,100.45500000000001,72.5,0.9063747711098156,1,4
2018-11-11 20:00:00,2018,11,11,20,1.85,-1.85,6.0,100.49000000000001,76.5,0.10199110815462376,1,4
2018-11-11 21:00:00,2018,11,11,21,1.5499999999999998,-1.7000000000000002,3.5,100.47,79.0,0.9408105473072732,1,4
2018-11-11 22:00:00,2018,11,11,22,0.65,-2.05,3.5,100.48500000000001,82.5,-0.05458975125771903,1,4
2018-11-11 23:00:00,2018,11,11,23,0.6000000000000001,-2.35,2.0,100.485,81.0,1.0551478502662384,1,4
2018-11-12 00:00:00,2018,11,12,0,0.35,-2.5,2.0,100.475,81.0,0.7890217627048302,0,4
2018-11-12 01:00:00,2018,11,12,1,0.15000000000000002,-2.65,4.0,100.485,81.5,-0.9060488816154039,0,4
2018-11-12 02:00:00,2018,11,12,2,0.2,-2.7,2.5,100.475,81.0,0.17081811339488623,0,4
2018-11-12 03:00:00,2018,11,12,3,0.25,-2.55,2.5,100.485,81.5,0.22484844640364043,0,4
2018-11-12 04:00:00,2018,11,12,4,0.4,-2.8499999999999996,3.5,100.495,79.0,-0.33108983419244076,0,4
2018-11-12 05:00:00,2018,11,12,5,0.3,-2.5,3.0,100.515,81.0,-0.10675170480790075,0,4
2018-11-12 06:00:00,2018,11,12,6,0.3,-2.25,2.5,100.535,83.0,0.27887877941239636,0,4
2018-11-12 07:00:00,2018,11,12,7,0.44999999999999996,-2.05,2.5,100.525,83.5,0.440969778438659,0,4
2018-11-12 08:00:00,2018,11,12,8,0.55,-2.0500000000000003,4.0,100.555,83.0,-0.4594636565596085,0,4
2018-11-12 09:00:00,2018,11,12,9,2.6500000000000004,-2.3,5.5,100.55,70.0,1.2117348377676667,0,4
2018-11-12 10:00:00,2018,11,12,10,4.35,-3.05,2.5,100.485,58.5,4.655335753121525,0,4
2018-11-12 11:00:00,2018,11,12,11,5.35,-3.4,3.5,100.5,53.5,5.143611807915027,0,4
2018-11-12 12:00:00,2018,11,12,12,5.75,-3.2,7.0,100.47,52.5,4.283231794061179,0,4
2018-11-12 13:00:00,2018,11,12,13,5.95,-1.75,7.5,100.39,58.0,4.379243217701555,0,4
2018-11-12 14:00:00,2018,11,12,14,5.95,-0.8,10.0,100.41,62.0,3.793320177768327,0,4
2018-11-12 15:00:00,2018,11,12,15,5.85,-0.6,5.5,100.35,63.5,4.867210909278542,0,4
2018-11-12 16:00:00,2018,11,12,16,5.5,0.15000000000000002,7.0,100.39,68.5,3.9925252968002822,0,4
2018-11-12 17:00:00,2018,11,12,17,4.85,0.45,3.0,100.33500000000001,73.0,4.871843389147891,0,4
2018-11-12 18:00:00,2018,11,12,18,4.25,0.6,1.5,100.29499999999999,77.0,5.4273710973491625,0,4
2018-11-12 19:00:00,2018,11,12,19,4.0,0.45,0.0,100.26499999999999,78.0,15.606,0,4
2018-11-12 20:00:00,2018,11,12,20,3.75,0.35000000000000003,3.0,100.23,78.5,3.6682269928069298,0,4
2018-11-12 21:00:00,2018,11,12,21,3.2,0.7,1.5,100.2,83.5,4.330566907527806,0,4
2018-11-12 22:00:00,2018,11,12,22,3.35,0.6,1.5,100.18,82.5,4.487253220359428,0,4
2018-11-12 23:00:00,2018,11,12,23,3.25,0.14999999999999997,7.5,100.18,80.0,1.2233894891817372,0,4
2018-11-13 00:00:00,2018,11,13,0,1.9,1.1,7.0,100.19,94.0,-0.19364826375659372,0,4
2018-11-13 01:00:00,2018,11,13,1,1.5,1.2,6.0,100.1,98.0,-0.300382181301314,0,4
2018-11-13 02:00:00,2018,11,13,2,1.4,1.25,2.5,100.03,99.0,1.4675461056049994,0,4
2018-11-13 03:00:00,2018,11,13,3,1.25,1.2,3.0,100.005,99.5,0.9327351829411107,0,4
2018-11-13 04:00:00,2018,11,13,4,1.3,1.3,4.5,99.94,100.0,0.12010746465534206,0,4
2018-11-13 05:00:00,2018,11,13,5,1.0,0.95,4.0,99.93,99.5,0.04294472162816082,0,4
2018-11-13 06:00:00,2018,11,13,6,1.0499999999999998,0.95,3.0,99.86,99.5,0.7138958381518451,0,4
2018-11-13 07:00:00,2018,11,13,7,0.9,0.75,3.0,99.87,99.0,0.5497663295598956,0,4
2018-11-13 08:00:00,2018,11,13,8,0.9,0.8,4.5,99.85,99.5,-0.3302442271334157,0,4
2018-11-13 09:00:00,2018,11,13,9,1.7999999999999998,0.95,7.5,99.86500000000001,94.5,-0.47142084650483274,0,4
2018-11-13 10:00:00,2018,11,13,10,2.2,0.15000000000000002,9.0,99.88,87.0,-0.4328420860473472,0,4
2018-11-13 11:00:00,2018,11,13,11,1.9,-0.45,10.0,99.895,84.5,-1.044878142089752,0,4
2018-11-13 12:00:00,2018,11,13,12,0.6,-2.25,12.5,99.89,81.5,-3.1827473030916185,0,4
2018-11-13 13:00:00,2018,11,13,13,-0.35,-2.95,13.0,99.93,82.5,-4.445949321630405,0,4
2018-11-13 14:00:00,2018,11,13,14,0.9,-2.5,8.0,99.945,78.5,-1.681171209066967,0,4
2018-11-13 15:00:00,2018,11,13,15,0.7000000000000001,-3.45,12.5,99.975,73.5,-3.0612024525631836,0,4
2018-11-13 16:00:00,2018,11,13,16,0.7000000000000001,-3.45,11.5,99.995,74.0,-2.8409962323189686,0,4
2018-11-13 17:00:00,2018,11,13,17,0.0,-3.4,16.0,100.07,78.5,-4.5982025414797665,0,4
2018-11-13 18:00:00,2018,11,13,18,-0.5,-3.5500000000000003,11.0,100.14,79.5,-4.1689050413672675,0,4
2018-11-13 19:00:00,2018,11,13,19,-1.5,-3.35,17.0,100.205,88.0,-6.639004350173076,0,4
2018-11-13 20:00:00,2018,11,13,20,-1.7999999999999998,-3.7,14.0,100.255,87.5,-6.431037773637031,0,4
2018-11-13 21:00:00,2018,11,13,21,-1.8,-6.1,17.0,100.275,72.5,-7.0126243645865065,0,4
2018-11-13 22:00:00,2018,11,13,22,-2.4,-8.25,17.0,100.36000000000001,64.5,-7.759864393413366,0,4
2018-11-13 23:00:00,2018,11,13,23,-3.2,-9.7,21.0,99.58,61.0,-9.440061676478669,0,4
2018-11-14 00:00:00,2018,11,14,0,-3.4,-9.7,19.0,99.63,61.0,-9.364590774205233,0,4
2018-11-14 01:00:00,2018,11,14,1,-3.5,-8.0,17.0,99.73,71.0,-9.129804446262611,0,4
2018-11-14 02:00:00,2018,11,14,2,-3.8,-6.5,11.0,99.78,82.0,-8.140203146212599,0,4
2018-11-14 03:00:00,2018,11,14,3,-3.9,-8.6,19.0,99.83,70.0,-9.992891984369185,0,4
2018-11-14 04:00:00,2018,11,14,4,-4.1,-7.8,14.0,99.88,75.0,-9.251565873281038,0,4
2018-11-14 05:00:00,2018,11,14,5,-4.1,-8.1,18.0,99.95,74.0,-10.064914453352426,0,4
2018-11-14 06:00:00,2018,11,14,6,-4.0,-8.4,15.0,100.02,72.0,-9.348303032816819,0,4
2018-11-14 07:00:00,2018,11,14,7,-4.1,-8.7,9.0,100.1,70.0,-7.898571568585615,0,4
2018-11-14 08:00:00,2018,11,14,8,-4.0,-7.4,12.0,100.21,77.0,-8.647461018422916,0,4
2018-11-14 09:00:00,2018,11,14,9,-3.1,-7.6,13.0,100.33,71.0,-7.798714775953107,0,4
2018-11-14 10:00:00,2018,11,14,10,-1.6,-8.5,18.0,100.38,59.0,-6.93708445239937,0,4
2018-11-14 11:00:00,2018,11,14,11,-0.9,-9.1,22.0,100.36,54.0,-6.668894587814463,0,4
2018-11-14 12:00:00,2018,11,14,12,-0.2,-8.7,17.0,100.39,53.0,-5.019984287714879,0,4
2018-11-14 13:00:00,2018,11,14,13,-0.2,-9.1,19.0,100.4,51.0,-5.343463029155924,0,4
2018-11-14 14:00:00,2018,11,14,14,-0.5,-9.5,21.0,100.38,51.0,-6.019554782805676,0,4
2018-11-14 15:00:00,2018,11,14,15,-0.7,-9.3,15.0,100.42,52.0,-5.279303912464151,0,4
2018-11-14 16:00:00,2018,11,14,16,-1.3,-8.8,12.0,100.41,57.0,-5.376190264079549,0,4
2018-11-14 17:00:00,2018,11,14,17,-2.3,-8.9,8.0,100.46,60.0,-5.439621972932363,0,4
2018-11-14 18:00:00,2018,11,14,18,-2.7,-8.3,4.0,100.45,66.0,-4.087968610137949,0,4
2018-11-14 19:00:00,2018,11,14,19,-3.0,-6.7,5.0,100.53,76.0,-4.992785854258196,0,4
2018-11-14 20:00:00,2018,11,14,20,-3.7,-6.9,11.0,100.54,78.0,-8.019860779399103,0,4
2018-11-14 21:00:00,2018,11,14,21,-3.8,-6.8,14.0,100.49,80.0,-8.883670903762255,0,4
2018-11-14 22:00:00,2018,11,14,22,-3.4,-7.2,14.0,100.43,75.0,-8.39314427773721,0,4
2018-11-14 23:00:00,2018,11,14,23,-3.3,-7.5,16.0,100.42,73.0,-8.688148329993329,0,4
2018-11-15 00:00:00,2018,11,15,0,-3.7,-7.2,15.0,100.41,76.0,-8.978394021875667,0,4
2018-11-15 01:00:00,2018,11,15,1,-3.0,-6.5,19.0,100.38,77.0,-8.861949806074067,0,4
2018-11-15 02:00:00,2018,11,15,2,-3.8,-7.0,18.0,100.29,78.0,-9.68957485323806,0,4
2018-11-15 03:00:00,2018,11,15,3,-3.9,-6.7,17.0,100.3,81.0,-9.627964465480517,0,4
2018-11-15 04:00:00,2018,11,15,4,-3.9,-6.6,17.0,100.16,82.0,-9.627964465480517,0,4
2018-11-15 05:00:00,2018,11,15,5,-4.0,-6.6,17.0,100.05,82.0,-9.752504470284993,0,4
2018-11-15 06:00:00,2018,11,15,6,-4.1,-6.5,16.0,100.0,83.0,-9.67965033932995,0,4
2018-11-15 07:00:00,2018,11,15,7,-3.9,-6.6,18.0,99.96,81.0,-9.814688053276182,0,4
2018-11-15 08:00:00,2018,11,15,8,-3.5,-7.0,18.0,99.87,77.0,-9.314235253123693,0,4
2018-11-15 09:00:00,2018,11,15,9,-2.9,-7.0,21.0,99.83,74.0,-9.060005354959449,0,4
2018-11-15 10:00:00,2018,11,15,10,-2.2,-6.7,15.0,99.73,72.0,-7.128848967169909,0,4
2018-11-15 11:00:00,2018,11,15,11,-2.1,-6.8,18.0,99.62,70.0,-7.56265045258998,0,4
2018-11-15 12:00:00,2018,11,15,12,-1.5,-6.5,16.0,99.47,69.0,-6.457268808985931,0,4
2018-11-15 13:00:00,2018,11,15,13,-1.2,-6.5,17.0,99.32,68.0,-6.265384335759647,0,4
2018-11-15 14:00:00,2018,11,15,14,-0.9,-5.9,14.0,99.25,69.0,-5.327352865080679,0,4
2018-11-15 15:00:00,2018,11,15,15,-1.5,-2.3,12.0,99.95,94.0,-5.618506616253131,0,4
2018-11-15 16:00:00,2018,11,15,16,-1.7,-1.9,14.0,99.86,98.5,-6.308406117130769,0,4
2018-11-15 17:00:00,2018,11,15,17,-1.4000000000000001,-2.6,15.0,99.75,98.0,-6.142424937993505,0,4
2018-11-15 18:00:00,2018,11,15,18,-1.05,-2.1,14.0,99.66,98.0,-5.511300349840072,0,4
2018-11-15 19:00:00,2018,11,15,19,-0.9500000000000001,-2.1,12.5,99.56,98.0,-5.066692486282348,0,4
2018-11-15 20:00:00,2018,11,15,20,-0.8,-1.8,11.0,99.45,98.0,-4.529932141807752,0,4
2018-11-15 21:00:00,2018,11,15,21,-0.6499999999999999,-1.4,10.5,99.34,99.0,-4.222868592044522,0,4
2018-11-15 22:00:00,2018,11,15,22,-0.5499999999999999,-1.2,8.0,99.24000000000001,100.0,-3.384219211443474,0,4
2018-11-15 23:00:00,2018,11,15,23,-0.4,-1.0,5.0,99.13,100.0,-2.0432055415741908,0,4
2018-11-16 00:00:00,2018,11,16,0,-0.35,-0.9,5.0,99.03,100.0,-1.9864828432533448,0,4
2018-11-16 01:00:00,2018,11,16,1,-0.30000000000000004,-0.8,3.5,98.945,100.0,-1.1052900664096588,0,4
2018-11-16 02:00:00,2018,11,16,2,-0.24999999999999997,-0.7,3.5,98.85,100.0,-1.0499900498227133,0,4
2018-11-16 03:00:00,2018,11,16,3,-0.24999999999999997,-0.7,3.0,98.79499999999999,100.0,-0.7085599029783811,0,4
2018-11-16 04:00:00,2018,11,16,4,0.0,-0.1,1.5,98.70500000000001,100.0,0.9879255671198628,0,4
2018-11-16 05:00:00,2018,11,16,5,0.05,0.0,2.0,98.685,100.0,0.4696704576311389,0,4
2018-11-16 06:00:00,2018,11,16,6,0.15000000000000002,0.2,6.0,98.66499999999999,100.0,-1.8523934406313578,0,4
2018-11-16 07:00:00,2018,11,16,7,0.30000000000000004,0.2,10.5,98.61,100.0,-3.083715638486678,0,4
2018-11-16 08:00:00,2018,11,16,8,0.4,0.3,12.0,98.65,100.0,-3.316501270604096,0,4
2018-11-16 09:00:00,2018,11,16,9,0.55,-0.1,13.5,98.65,97.0,-3.450497164622026,0,4
2018-11-16 10:00:00,2018,11,16,10,1.0,0.55,17.0,98.63499999999999,97.0,-3.5255042300611596,0,4
2018-11-16 11:00:00,2018,11,16,11,1.35,0.35,16.0,98.62,93.0,-2.9250429007242187,0,4
2018-11-16 12:00:00,2018,11,16,12,1.3,0.5499999999999999,18.0,98.62,95.0,-3.308801651293823,0,4
2018-11-16 13:00:00,2018,11,16,13,1.25,0.15000000000000002,18.0,98.64,92.5,-3.371358251312884,0,4
2018-11-16 14:00:00,2018,11,16,14,1.3,-0.85,20.5,98.66999999999999,85.5,-3.671230328294848,0,4
2018-11-16 15:00:00,2018,11,16,15,1.05,-1.0,18.0,98.72,86.0,-3.6215846513891283,0,4
2018-11-16 16:00:00,2018,11,16,16,0.75,-0.85,18.0,98.805,89.0,-3.996924251503496,0,4
2018-11-16 17:00:00,2018,11,16,17,0.7,-0.45,13.0,98.88,92.0,-3.1658025117981,0,4
2018-11-16 18:00:00,2018,11,16,18,0.95,-0.2,19.0,98.985,91.5,-3.8983702457788287,0,4
2018-11-16 19:00:00,2018,11,16,19,1.05,0.19999999999999998,16.5,99.055,94.5,-3.381104133504104,0,4
2018-11-16 20:00:00,2018,11,16,20,1.35,0.09999999999999998,13.0,99.13,91.5,-2.373330677140008,0,4
2018-11-16 21:00:00,2018,11,16,21,1.55,0.09999999999999998,14.5,99.17,90.5,-2.4152508053039696,0,4
2018-11-16 22:00:00,2018,11,16,22,1.5,0.4,13.0,99.24,92.0,-2.1904525614496784,0,4
2018-11-16 23:00:00,2018,11,16,23,1.85,0.6,14.5,99.315,92.0,-2.0463342275498677,0,4
2018-11-17 00:00:00,2018,11,17,0,2.0,0.8500000000000001,15.5,99.375,92.0,-2.0359324167877335,1,4
2018-11-17 01:00:00,2018,11,17,1,2.1500000000000004,0.8,14.0,99.44999999999999,90.5,-1.5870873416397127,1,4
2018-11-17 02:00:00,2018,11,17,2,2.2,0.65,13.5,99.49000000000001,89.5,-1.4328648493468743,1,4
2018-11-17 03:00:00,2018,11,17,3,2.35,0.5499999999999999,15.0,99.56,88.0,-1.5185623012291083,1,4
2018-11-17 04:00:00,2018,11,17,4,2.2,0.35000000000000003,14.0,99.6,87.5,-1.5257715133865826,1,4
2018-11-17 05:00:00,2018,11,17,5,2.1,0.2,11.5,99.685,87.0,-1.1503881152158715,1,4
2018-11-17 06:00:00,2018,11,17,6,2.1,0.10000000000000003,13.0,99.775,86.5,-1.4589400986883618,1,4
2018-11-17 07:00:00,2018,11,17,7,1.65,0.14999999999999997,14.5,99.88,90.0,-2.2922786127192687,1,4
2018-11-17 08:00:00,2018,11,17,8,1.4500000000000002,0.15000000000000002,8.5,100.00999999999999,91.0,-1.1819439025851337,1,4
2018-11-17 09:00:00,2018,11,17,9,1.8499999999999999,-1.45,13.5,100.065,79.0,-1.8608474616779676,1,4
2018-11-17 10:00:00,2018,11,17,10,1.7999999999999998,-2.3499999999999996,11.0,100.13,74.0,-1.4010306046568846,1,4
2018-11-17 11:00:00,2018,11,17,11,1.9,-2.25,10.5,100.16499999999999,74.0,-1.1651422430208382,1,4
2018-11-17 12:00:00,2018,11,17,12,2.0,-2.9,14.0,100.15,70.0,-1.771034826399105,1,4
2018-11-17 13:00:00,2018,11,17,13,1.9500000000000002,-3.15,12.0,100.16,68.5,-1.4385495412588292,1,4
2018-11-17 14:00:00,2018,11,17,14,1.9,-3.1500000000000004,12.5,100.20500000000001,69.5,-1.6026642462219736,1,4
2018-11-17 15:00:00,2018,11,17,15,1.7,-2.9000000000000004,9.5,100.255,71.0,-1.1574387722089585,1,4
2018-11-17 16:00:00,2018,11,17,16,1.3,-3.0,10.5,100.315,73.0,-1.884607266320528,1,4
2018-11-17 17:00:00,2018,11,17,17,0.75,-3.15,9.0,100.425,75.5,-2.1511449034569488,1,4
2018-11-17 18:00:00,2018,11,17,18,0.4,-3.0,8.5,100.49000000000001,77.5,-2.420845396576029,1,4
2018-11-17 19:00:00,2018,11,17,19,0.09999999999999998,-3.5999999999999996,7.0,100.58,76.0,-2.2867350440350305,1,4
2018-11-17 20:00:00,2018,11,17,20,-0.4,-3.2,4.0,100.595,81.5,-1.520103566067123,1,4
2018-11-17 21:00:00,2018,11,17,21,-1.45,-3.4,2.5,100.58500000000001,86.5,-1.612182875894018,1,4
2018-11-17 22:00:00,2018,11,17,22,-1.5,-3.1999999999999997,3.5,100.63,88.5,-2.432490464496316,1,4
2018-11-17 23:00:00,2018,11,17,23,-1.25,-3.35,3.0,100.625,86.0,-1.8027566269247104,1,4
2018-11-18 00:00:00,2018,11,18,0,-1.45,-3.4,1.5,100.63999999999999,86.5,-0.526708790252487,1,4
2018-11-18 01:00:00,2018,11,18,1,-1.2,-3.5,0.0,100.63,84.5,12.374199999999998,1,4
2018-11-18 02:00:00,2018,11,18,2,-1.7000000000000002,-2.95,4.5,100.61000000000001,90.5,-3.2575302237603427,1,4
2018-11-18 03:00:00,2018,11,18,3,-1.75,-3.05,2.0,100.6,91.0,-1.4464373728110052,1,4
2018-11-18 04:00:00,2018,11,18,4,-1.85,-3.7,1.5,100.575,87.0,-0.9445389578034796,1,4
