YEAR,MONTH,DAY,HOUR,TOTAL_CONSUMPTION
2023,6,8,22,9914.3
2023,6,8,23,8544.800000000001
2023,6,8,24,7452.1
2023,6,9,1,6813.1
2023,6,9,2,6481.200000000001
2023,6,9,3,6277.1
2023,6,9,4,6254.4
2023,6,9,5,6388.5
2023,6,9,6,6953.7
2023,6,9,7,7738.200000000001
2023,6,9,8,8160.4
2023,6,9,9,8332.8
2023,6,9,10,8542.2
2023,6,9,11,8685.4
2023,6,9,12,8734.199999999999
2023,6,9,13,8581.9
2023,6,9,14,8382.9
2023,6,9,15,8414.9
2023,6,9,16,9033.0
2023,6,9,17,9808.8
2023,6,9,18,9911.4
2023,6,9,19,9925.300000000001
2023,6,9,20,10063.300000000001
2023,6,9,21,10514.099999999999
2023,6,9,22,9912.800000000001
2023,6,9,23,8844.9
2023,6,9,24,7824.0
2023,6,10,1,7107.9
2023,6,10,2,6565.8
2023,6,10,3,6381.200000000001
2023,6,10,4,6324.7
2023,6,10,5,6356.1
2023,6,10,6,6636.2
2023,6,10,7,7303.1
2023,6,10,8,8270.5
2023,6,10,9,8879.4
2023,6,10,10,9123.1
2023,6,10,11,9436.199999999999
2023,6,10,12,9997.9
2023,6,10,13,10527.199999999999
2023,6,10,14,10882.3
2023,6,10,15,11447.3
2023,6,10,16,12320.1
2023,6,10,17,13028.2
2023,6,10,18,13184.4
2023,6,10,19,12585.2
2023,6,10,20,12185.099999999999
2023,6,10,21,12098.199999999999
2023,6,10,22,11514.6
2023,6,10,23,10079.699999999999
2023,6,10,24,8740.4
2023,6,11,1,7727.900000000001
2023,6,11,2,7119.1
2023,6,11,3,6755.900000000001
2023,6,11,4,6511.5
2023,6,11,5,6481.700000000001
2023,6,11,6,6563.2
2023,6,11,7,7115.0
2023,6,11,8,8154.7
2023,6,11,9,9031.6
2023,6,11,10,9733.5
2023,6,11,11,10308.1
2023,6,11,12,10828.800000000001
2023,6,11,13,11112.199999999999
2023,6,11,14,11159.6
2023,6,11,15,11367.4
2023,6,11,16,11900.9
2023,6,11,17,12585.4
2023,6,11,18,12528.800000000001
2023,6,11,19,12270.5
2023,6,11,20,12125.7
2023,6,11,21,11689.2
2023,6,11,22,10535.9
2023,6,11,23,9066.8
2023,6,11,24,7785.700000000001
2023,6,12,1,7051.5
2023,6,12,2,6621.2
2023,6,12,3,6397.0
2023,6,12,4,6349.1
2023,6,12,5,6436.599999999999
2023,6,12,6,6980.7
2023,6,12,7,7886.400000000001
2023,6,12,8,8403.8
2023,6,12,9,8439.7
2023,6,12,10,8657.3
2023,6,12,11,8807.900000000001
2023,6,12,12,8891.8
2023,6,12,13,8837.3
2023,6,12,14,8689.4
2023,6,12,15,8935.3
2023,6,12,16,9754.5
2023,6,12,17,10785.1
2023,6,12,18,10769.9
2023,6,12,19,10656.8
2023,6,12,20,10807.3
2023,6,12,21,10928.7
2023,6,12,22,10147.2
2023,6,12,23,8618.300000000001
2023,6,12,24,7510.400000000001
2023,6,13,1,6833.299999999999
2023,6,13,2,6500.299999999999
2023,6,13,3,6339.0
2023,6,13,4,6273.3
2023,6,13,5,6447.0
2023,6,13,6,7060.3
2023,6,13,7,7725.0
2023,6,13,8,7969.5
2023,6,13,9,7928.8
2023,6,13,10,8024.0
2023,6,13,11,8023.4
2023,6,13,12,8189.3
2023,6,13,13,8163.700000000001
2023,6,13,14,8113.7
2023,6,13,15,8509.5
2023,6,13,16,9371.900000000001
2023,6,13,17,10244.8
2023,6,13,18,10101.1
2023,6,13,19,10258.2
2023,6,13,20,10533.2
2023,6,13,21,10687.199999999999
2023,6,13,22,9810.0
2023,6,13,23,8458.6
2023,6,13,24,7468.400000000001
2023,6,14,1,6849.2
2023,6,14,2,6482.3
2023,6,14,3,6311.799999999999
2023,6,14,4,6340.400000000001
2023,6,14,5,6498.299999999999
2023,6,14,6,7059.2
2023,6,14,7,7831.0
2023,6,14,8,7991.3
2023,6,14,9,7959.1
2023,6,14,10,7970.799999999999
2023,6,14,11,8011.3
2023,6,14,12,8149.6
2023,6,14,13,8105.0
2023,6,14,14,8238.7
2023,6,14,15,8666.7
2023,6,14,16,9392.2
2023,6,14,17,10171.5
2023,6,14,18,10162.9
2023,6,14,19,10379.5
2023,6,14,20,10630.199999999999
2023,6,14,21,10925.9
2023,6,14,22,10317.9
2023,6,14,23,8860.9
2023,6,14,24,7678.5
2023,6,15,1,6957.0
2023,6,15,2,6609.7
2023,6,15,3,6442.2
2023,6,15,4,6390.299999999999
2023,6,15,5,6532.799999999999
2023,6,15,6,7097.2
2023,6,15,7,7913.599999999999
2023,6,15,8,8046.5
2023,6,15,9,8010.5
2023,6,15,10,8035.1
2023,6,15,11,8114.7
2023,6,15,12,8341.7
2023,6,15,13,8216.9
2023,6,15,14,8187.5
2023,6,15,15,8548.199999999999
2023,6,15,16,9346.1
2023,6,15,17,10289.099999999999
2023,6,15,18,10225.8
2023,6,15,19,10395.900000000001
2023,6,15,20,10737.5
2023,6,15,21,10881.900000000001
2023,6,15,22,10058.300000000001
2023,6,15,23,8715.7
2023,6,15,24,7666.299999999999
2023,6,16,1,6965.400000000001
2023,6,16,2,6623.599999999999
2023,6,16,3,6411.7
2023,6,16,4,6397.1
2023,6,16,5,6552.0
2023,6,16,6,7063.4
2023,6,16,7,7909.3
2023,6,16,8,8277.7
2023,6,16,9,8283.300000000001
2023,6,16,10,8460.6
2023,6,16,11,8519.5
2023,6,16,12,8786.1
2023,6,16,13,8950.5
2023,6,16,14,8979.9
2023,6,16,15,9257.5
2023,6,16,16,10022.1
2023,6,16,17,11076.800000000001
2023,6,16,18,11274.1
2023,6,16,19,11246.5
2023,6,16,20,11238.1
2023,6,16,21,11455.1
2023,6,16,22,10786.400000000001
2023,6,16,23,9558.9
2023,6,16,24,8384.0
2023,6,17,1,7534.3
2023,6,17,2,6946.2
2023,6,17,3,6629.0
2023,6,17,4,6482.3
2023,6,17,5,6421.2
2023,6,17,6,6676.599999999999
2023,6,17,7,7405.2
2023,6,17,8,8485.8
2023,6,17,9,9356.4
2023,6,17,10,10105.6
2023,6,17,11,10743.3
2023,6,17,12,11244.300000000001
2023,6,17,13,11435.4
2023,6,17,14,11850.1
2023,6,17,15,12376.9
2023,6,17,16,13146.699999999999
2023,6,17,17,13936.8
2023,6,17,18,14038.3
2023,6,17,19,13319.3
2023,6,17,20,12649.1
2023,6,17,21,12210.199999999999
2023,6,17,22,11340.8
2023,6,17,23,9887.4
2023,6,17,24,8512.2
2023,6,18,1,7644.2
2023,6,18,2,7067.4
2023,6,18,3,6717.700000000001
2023,6,18,4,6461.4
2023,6,18,5,6465.0
2023,6,18,6,6637.2
2023,6,18,7,7245.8
2023,6,18,8,8247.1
2023,6,18,9,9294.300000000001
2023,6,18,10,10165.8
2023,6,18,11,10887.5
2023,6,18,12,11674.2
2023,6,18,13,12145.900000000001
2023,6,18,14,12824.1
2023,6,18,15,13409.7
2023,6,18,16,14311.8
2023,6,18,17,15166.9
2023,6,18,18,15210.7
2023,6,18,19,14716.5
2023,6,18,20,14317.6
2023,6,18,21,13884.7
2023,6,18,22,12681.699999999999
2023,6,18,23,10594.300000000001
2023,6,18,24,9007.1
2023,6,19,1,7974.2
2023,6,19,2,7303.9
2023,6,19,3,6922.4
2023,6,19,4,6726.4
2023,6,19,5,6782.9
2023,6,19,6,7393.8
2023,6,19,7,8233.6
2023,6,19,8,8758.9
2023,6,19,9,9061.0
2023,6,19,10,9556.8
2023,6,19,11,10040.199999999999
2023,6,19,12,10539.7
2023,6,19,13,10681.2
2023,6,19,14,11023.699999999999
2023,6,19,15,11642.9
2023,6,19,16,12526.800000000001
2023,6,19,17,13493.0
2023,6,19,18,13173.2
2023,6,19,19,12704.2
2023,6,19,20,12534.9
2023,6,19,21,12566.1
2023,6,19,22,11714.1
2023,6,19,23,10008.0
2023,6,19,24,8613.699999999999
2023,6,20,1,7642.7
2023,6,20,2,7103.3
2023,6,20,3,6869.3
2023,6,20,4,6732.7
2023,6,20,5,6850.7
2023,6,20,6,7339.099999999999
2023,6,20,7,8116.2
2023,6,20,8,8660.8
2023,6,20,9,8788.199999999999
2023,6,20,10,9139.1
2023,6,20,11,9205.1
2023,6,20,12,10107.3
2023,6,20,13,10310.0
2023,6,20,14,10891.300000000001
2023,6,20,15,11596.3
2023,6,20,16,12903.199999999999
2023,6,20,17,14160.1
2023,6,20,18,14243.4
2023,6,20,19,13753.4
2023,6,20,20,13315.3
2023,6,20,21,13000.2
2023,6,20,22,12149.4
2023,6,20,23,10386.7
2023,6,20,24,8904.1
2023,6,21,1,7884.6
2023,6,21,2,7219.5
2023,6,21,3,6876.2
2023,6,21,4,6735.299999999999
2023,6,21,5,6914.9
2023,6,21,6,7364.0
2023,6,21,7,8236.1
2023,6,21,8,8829.3
2023,6,21,9,9326.300000000001
2023,6,21,10,9891.5
2023,6,21,11,10349.8
2023,6,21,12,11084.9
2023,6,21,13,11571.1
2023,6,21,14,12139.900000000001
2023,6,21,15,13194.8
2023,6,21,16,14644.6
2023,6,21,17,15829.6
2023,6,21,18,15765.6
2023,6,21,19,14917.5
2023,6,21,20,14140.0
2023,6,21,21,14049.0
2023,6,21,22,12905.1
2023,6,21,23,10937.2
2023,6,21,24,9291.2
2023,6,22,1,8166.3
2023,6,22,2,7516.2
2023,6,22,3,7122.5
2023,6,22,4,6855.9
2023,6,22,5,6924.099999999999
2023,6,22,6,7482.5
2023,6,22,7,8291.7
2023,6,22,8,8737.5
2023,6,22,9,9032.2
2023,6,22,10,9083.699999999999
2023,6,22,11,9249.400000000001
2023,6,22,12,9482.400000000001
2023,6,22,13,9714.5
2023,6,22,14,10381.9
2023,6,22,15,11084.300000000001
2023,6,22,16,11857.2
2023,6,22,17,12998.400000000001
2023,6,22,18,12908.8
2023,6,22,19,12442.800000000001
2023,6,22,20,12488.0
2023,6,22,21,12621.1
2023,6,22,22,11784.099999999999
2023,6,22,23,10271.1
2023,6,22,24,8855.4
2023,6,23,1,7931.3
2023,6,23,2,7319.2
2023,6,23,3,7018.599999999999
2023,6,23,4,6859.0
2023,6,23,5,6880.5
2023,6,23,6,7346.3
2023,6,23,7,8235.6
2023,6,23,8,9220.0
2023,6,23,9,9970.4
2023,6,23,10,10210.4
2023,6,23,11,10417.9
2023,6,23,12,10671.0
2023,6,23,13,10697.5
2023,6,23,14,10465.5
2023,6,23,15,10445.199999999999
2023,6,23,16,11073.3
2023,6,23,17,11883.7
2023,6,23,18,11895.4
2023,6,23,19,11980.2
2023,6,23,20,12168.5
2023,6,23,21,12247.0
2023,6,23,22,11573.4
2023,6,23,23,10358.5
2023,6,23,24,8999.5
2023,6,24,1,8040.3
2023,6,24,2,7365.5
2023,6,24,3,7030.200000000001
2023,6,24,4,6762.099999999999
2023,6,24,5,6787.0
2023,6,24,6,7033.1
2023,6,24,7,7858.599999999999
2023,6,24,8,9018.300000000001
2023,6,24,9,10301.8
2023,6,24,10,11391.5
2023,6,24,11,12338.7
2023,6,24,12,13128.6
2023,6,24,13,13878.8
2023,6,24,14,14367.6
2023,6,24,15,14970.5
2023,6,24,16,16068.800000000001
2023,6,24,17,15623.4
2023,6,24,18,15293.0
2023,6,24,19,14690.7
2023,6,24,20,14210.800000000001
2023,6,24,21,13943.900000000001
2023,6,24,22,13216.4
2023,6,24,23,11708.8
2023,6,24,24,10196.9
2023,6,25,1,9045.8
2023,6,25,2,8170.9
2023,6,25,3,7671.200000000001
2023,6,25,4,7299.7
2023,6,25,5,7141.599999999999
2023,6,25,6,7364.9
2023,6,25,7,8367.6
2023,6,25,8,10043.5
2023,6,25,9,12050.4
2023,6,25,10,13536.7
2023,6,25,11,14928.9
2023,6,25,12,16172.2
2023,6,25,13,17092.399999999998
2023,6,25,14,17648.4
2023,6,25,15,18367.300000000003
2023,6,25,16,19301.600000000002
2023,6,25,17,20213.600000000002
2023,6,25,18,20049.3
2023,6,25,19,18871.7
2023,6,25,20,17970.3
2023,6,25,21,17399.6
2023,6,25,22,15888.800000000001
2023,6,25,23,13825.699999999999
2023,6,25,24,11887.699999999999
2023,6,26,1,10403.3
2023,6,26,2,9355.9
2023,6,26,3,8634.3
2023,6,26,4,8079.0
2023,6,26,5,7986.1
2023,6,26,6,8470.4
2023,6,26,7,9509.0
2023,6,26,8,10427.5
2023,6,26,9,10799.6
2023,6,26,10,11422.1
2023,6,26,11,11238.2
2023,6,26,12,11397.8
2023,6,26,13,11653.8
2023,6,26,14,12423.6
2023,6,26,15,13631.7
2023,6,26,16,14620.3
2023,6,26,17,15767.5
2023,6,26,18,15396.800000000001
2023,6,26,19,14841.9
2023,6,26,20,14679.800000000001
2023,6,26,21,14393.8
2023,6,26,22,13418.9
2023,6,26,23,11500.6
2023,6,26,24,9773.1
2023,6,27,1,8577.3
2023,6,27,2,7937.099999999999
2023,6,27,3,7602.0
2023,6,27,4,7262.2
2023,6,27,5,7347.7
2023,6,27,6,7836.2
2023,6,27,7,8682.9
2023,6,27,8,9292.699999999999
2023,6,27,9,9802.0
2023,6,27,10,10222.300000000001
2023,6,27,11,10987.1
2023,6,27,12,11649.9
2023,6,27,13,12237.6
2023,6,27,14,11880.0
2023,6,27,15,11666.4
2023,6,27,16,12382.300000000001
2023,6,27,17,13646.900000000001
2023,6,27,18,14041.3
2023,6,27,19,13658.9
2023,6,27,20,13537.300000000001
2023,6,27,21,13422.800000000001
2023,6,27,22,12362.199999999999
2023,6,27,23,10559.199999999999
2023,6,27,24,9039.1
2023,6,28,1,7987.1
2023,6,28,2,7382.8
2023,6,28,3,7074.8
2023,6,28,4,6937.9
2023,6,28,5,7023.3
2023,6,28,6,7404.099999999999
2023,6,28,7,8071.900000000001
2023,6,28,8,8625.6
2023,6,28,9,8913.800000000001
2023,6,28,10,9172.5
2023,6,28,11,9692.2
2023,6,28,12,10208.2
2023,6,28,13,10611.8
2023,6,28,14,11297.6
2023,6,28,15,12306.6
2023,6,28,16,13729.6
2023,6,28,17,15432.3
2023,6,28,18,15731.9
2023,6,28,19,15242.6
2023,6,28,20,14271.1
2023,6,28,21,13844.4
2023,6,28,22,12802.6
2023,6,28,23,10787.0
2023,6,28,24,9107.4
2023,6,29,1,7991.5
2023,6,29,2,7354.400000000001
2023,6,29,3,7016.5
2023,6,29,4,6862.599999999999
2023,6,29,5,6905.5
2023,6,29,6,7329.9
2023,6,29,7,8025.1
2023,6,29,8,8656.3
2023,6,29,9,9099.9
2023,6,29,10,9527.4
2023,6,29,11,10123.0
2023,6,29,12,10696.2
2023,6,29,13,11166.8
2023,6,29,14,11877.6
2023,6,29,15,13006.4
2023,6,29,16,14445.9
2023,6,29,17,15876.699999999999
2023,6,29,18,16185.300000000001
2023,6,29,19,15846.5
2023,6,29,20,15033.2
2023,6,29,21,14517.7
2023,6,29,22,13539.6
2023,6,29,23,11631.300000000001
2023,6,29,24,9918.4
2023,6,30,1,8689.8
2023,6,30,2,7922.299999999999
2023,6,30,3,7407.200000000001
2023,6,30,4,7207.8
2023,6,30,5,7229.9
2023,6,30,6,7567.8
2023,6,30,7,8294.4
2023,6,30,8,9277.699999999999
2023,6,30,9,9807.2
2023,6,30,10,10297.699999999999
2023,6,30,11,11038.9
2023,6,30,12,12663.6
2023,6,30,13,13725.6
2023,6,30,14,14924.5
2023,6,30,15,16193.099999999999
2023,6,30,16,17163.9
2023,6,30,17,18173.9
2023,6,30,18,18081.100000000002
2023,6,30,19,16972.9
2023,6,30,20,16289.6
2023,6,30,21,16134.6
2023,6,30,22,15198.1
2023,6,30,23,13349.2
2023,6,30,24,11578.7
2023,7,1,1,10080.0
2023,7,1,2,9093.4
2023,7,1,3,8308.9
2023,7,1,4,7853.9
2023,7,1,5,7687.5
2023,7,1,6,7856.799999999999
2023,7,1,7,8628.199999999999
2023,7,1,8,10548.1
2023,7,1,9,12396.3
2023,7,1,10,14709.1
2023,7,1,11,16433.4
2023,7,1,12,17832.7
2023,7,1,13,18623.699999999997
2023,7,1,14,19276.5
2023,7,1,15,19789.6
2023,7,1,16,19740.600000000002
2023,7,1,17,19627.100000000002
2023,7,1,18,19529.0
2023,7,1,19,18549.4
2023,7,1,20,17157.5
2023,7,1,21,16519.4
2023,7,1,22,15561.0
2023,7,1,23,14080.1
2023,7,1,24,12505.099999999999
2023,7,2,1,11014.6
2023,7,2,2,10099.6
2023,7,2,3,9363.1
2023,7,2,4,8878.0
2023,7,2,5,8577.0
2023,7,2,6,8489.4
2023,7,2,7,8962.1
2023,7,2,8,10000.6
2023,7,2,9,11070.5
2023,7,2,10,11932.0
2023,7,2,11,12468.699999999999
2023,7,2,12,12930.5
2023,7,2,13,13032.4
2023,7,2,14,12932.900000000001
2023,7,2,15,13147.7
2023,7,2,16,13723.900000000001
2023,7,2,17,14356.5
2023,7,2,18,14249.7
2023,7,2,19,13942.2
2023,7,2,20,13534.1
2023,7,2,21,13334.199999999999
2023,7,2,22,12693.1
2023,7,2,23,11216.4
2023,7,2,24,9847.2
2023,7,3,1,8783.9
2023,7,3,2,8083.5
2023,7,3,3,7611.7
2023,7,3,4,7383.4
2023,7,3,5,7322.5
2023,7,3,6,7394.400000000001
2023,7,3,7,7977.0
2023,7,3,8,8844.2
2023,7,3,9,9866.900000000001
2023,7,3,10,10693.5
2023,7,3,11,11397.3
2023,7,3,12,11779.4
2023,7,3,13,12173.3
2023,7,3,14,13239.5
2023,7,3,15,14387.1
2023,7,3,16,15593.400000000001
2023,7,3,17,17079.0
2023,7,3,18,17459.8
2023,7,3,19,17070.8
2023,7,3,20,16020.8
2023,7,3,21,15356.3
2023,7,3,22,14231.4
2023,7,3,23,12227.1
2023,7,3,24,10356.9
2023,7,4,1,8954.800000000001
2023,7,4,2,8108.3
2023,7,4,3,7622.8
2023,7,4,4,7311.5
2023,7,4,5,7310.099999999999
2023,7,4,6,7713.5
2023,7,4,7,8632.7
2023,7,4,8,10008.0
2023,7,4,9,11277.0
2023,7,4,10,12567.7
2023,7,4,11,13776.199999999999
2023,7,4,12,15092.599999999999
2023,7,4,13,16230.3
2023,7,4,14,17216.9
2023,7,4,15,18556.199999999997
2023,7,4,16,19919.4
2023,7,4,17,20324.600000000002
2023,7,4,18,20493.7
2023,7,4,19,19521.800000000003
2023,7,4,20,19095.4
2023,7,4,21,19004.3
2023,7,4,22,17781.7
2023,7,4,23,15537.3
2023,7,4,24,13407.8
2023,7,5,1,11715.5
2023,7,5,2,10460.400000000001
2023,7,5,3,9648.1
2023,7,5,4,8957.9
2023,7,5,5,8722.699999999999
2023,7,5,6,9008.2
2023,7,5,7,10221.5
2023,7,5,8,12070.699999999999
2023,7,5,9,13552.3
2023,7,5,10,14858.2
2023,7,5,11,16169.5
2023,7,5,12,17326.2
2023,7,5,13,18297.100000000002
2023,7,5,14,19165.0
2023,7,5,15,20273.2
2023,7,5,16,21560.0
2023,7,5,17,22564.8
2023,7,5,18,22221.100000000002
2023,7,5,19,21797.1
2023,7,5,20,20796.3
2023,7,5,21,19983.8
2023,7,5,22,18411.6
2023,7,5,23,16193.1
2023,7,5,24,14041.0
2023,7,6,1,12220.099999999999
2023,7,6,2,10938.6
2023,7,6,3,10001.900000000001
2023,7,6,4,9471.7
2023,7,6,5,8943.4
2023,7,6,6,9317.9
2023,7,6,7,10256.7
2023,7,6,8,11976.0
2023,7,6,9,13584.0
2023,7,6,10,15152.599999999999
2023,7,6,11,16732.1
2023,7,6,12,18263.100000000002
2023,7,6,13,18700.600000000002
2023,7,6,14,16727.0
2023,7,6,15,16497.1
2023,7,6,16,16462.7
2023,7,6,17,18391.0
2023,7,6,18,19002.7
2023,7,6,19,18444.3
2023,7,6,20,17967.8
2023,7,6,21,17702.9
2023,7,6,22,16560.3
2023,7,6,23,14424.0
2023,7,6,24,12366.4
2023,7,7,1,10814.900000000001
2023,7,7,2,9734.5
2023,7,7,3,9064.1
2023,7,7,4,8633.0
2023,7,7,5,8513.5
2023,7,7,6,8781.9
2023,7,7,7,9364.099999999999
2023,7,7,8,10635.9
2023,7,7,9,11732.6
2023,7,7,10,12794.9
2023,7,7,11,13574.5
2023,7,7,12,14230.3
2023,7,7,13,14820.9
2023,7,7,14,15395.7
2023,7,7,15,16255.199999999999
2023,7,7,16,17108.2
2023,7,7,17,17875.2
2023,7,7,18,17547.0
2023,7,7,19,16542.3
2023,7,7,20,15170.900000000001
2023,7,7,21,14504.3
2023,7,7,22,13443.099999999999
2023,7,7,23,11740.300000000001
2023,7,7,24,10019.599999999999
2023,7,8,1,8771.6
2023,7,8,2,8001.4
2023,7,8,3,7496.6
2023,7,8,4,7184.3
2023,7,8,5,7052.099999999999
2023,7,8,6,7228.2
2023,7,8,7,7648.6
2023,7,8,8,8765.0
2023,7,8,9,10225.4
2023,7,8,10,11264.2
2023,7,8,11,12000.4
2023,7,8,12,12946.2
2023,7,8,13,13146.9
2023,7,8,14,12916.1
2023,7,8,15,12754.0
2023,7,8,16,12851.5
2023,7,8,17,13066.4
2023,7,8,18,12869.2
2023,7,8,19,12571.599999999999
2023,7,8,20,12405.2
2023,7,8,21,12316.199999999999
2023,7,8,22,11718.0
2023,7,8,23,10497.8
2023,7,8,24,9284.6
2023,7,9,1,8292.7
2023,7,9,2,7674.7
2023,7,9,3,7266.9
2023,7,9,4,7024.3
2023,7,9,5,6920.9
2023,7,9,6,7043.099999999999
2023,7,9,7,7652.5
2023,7,9,8,8711.0
2023,7,9,9,9808.6
2023,7,9,10,10935.800000000001
2023,7,9,11,12128.9
2023,7,9,12,12852.1
2023,7,9,13,13318.300000000001
2023,7,9,14,14069.7
2023,7,9,15,14940.4
2023,7,9,16,15786.7
2023,7,9,17,15961.2
2023,7,9,18,15983.6
2023,7,9,19,15395.0
2023,7,9,20,14837.5
2023,7,9,21,14506.9
2023,7,9,22,13379.8
2023,7,9,23,11536.3
2023,7,9,24,9866.6
2023,7,10,1,8637.4
2023,7,10,2,7873.6
2023,7,10,3,7372.1
2023,7,10,4,7097.5
2023,7,10,5,7151.7
2023,7,10,6,7517.4
2023,7,10,7,8359.3
2023,7,10,8,9375.9
2023,7,10,9,10200.699999999999
2023,7,10,10,11079.9
2023,7,10,11,12053.8
2023,7,10,12,12911.5
2023,7,10,13,13782.8
2023,7,10,14,14663.6
2023,7,10,15,15812.7
2023,7,10,16,17247.0
2023,7,10,17,18809.9
2023,7,10,18,18911.0
2023,7,10,19,18480.5
2023,7,10,20,17356.4
2023,7,10,21,16723.2
2023,7,10,22,15380.5
2023,7,10,23,13046.400000000001
2023,7,10,24,11086.5
2023,7,11,1,9639.9
2023,7,11,2,8733.7
2023,7,11,3,8023.5
2023,7,11,4,7681.5
2023,7,11,5,7639.0
2023,7,11,6,7887.599999999999
2023,7,11,7,8848.5
2023,7,11,8,10103.7
2023,7,11,9,11357.400000000001
2023,7,11,10,12636.9
2023,7,11,11,13753.7
2023,7,11,12,14846.3
2023,7,11,13,15787.6
2023,7,11,14,16527.1
2023,7,11,15,17460.3
2023,7,11,16,17469.4
2023,7,11,17,17524.1
2023,7,11,18,16216.6
2023,7,11,19,15519.8
2023,7,11,20,15200.8
2023,7,11,21,14913.2
2023,7,11,22,13845.300000000001
2023,7,11,23,11907.199999999999
2023,7,11,24,10231.7
2023,7,12,1,8971.699999999999
2023,7,12,2,8072.9
2023,7,12,3,7539.7
2023,7,12,4,7268.4
2023,7,12,5,7304.5
2023,7,12,6,7615.7
2023,7,12,7,8218.9
2023,7,12,8,8716.5
2023,7,12,9,9246.8
2023,7,12,10,9898.4
2023,7,12,11,10666.1
2023,7,12,12,11363.6
2023,7,12,13,12007.6
2023,7,12,14,13154.800000000001
2023,7,12,15,14139.1
2023,7,12,16,15411.0
2023,7,12,17,16803.0
2023,7,12,18,16516.8
2023,7,12,19,15857.400000000001
2023,7,12,20,15430.5
2023,7,12,21,15651.800000000001
2023,7,12,22,14471.6
2023,7,12,23,12578.6
2023,7,12,24,10672.300000000001
2023,7,13,1,9373.1
2023,7,13,2,8567.800000000001
2023,7,13,3,7987.599999999999
2023,7,13,4,7660.2
2023,7,13,5,7759.5
2023,7,13,6,8227.6
2023,7,13,7,9028.5
2023,7,13,8,10118.400000000001
2023,7,13,9,11143.599999999999
2023,7,13,10,12262.6
2023,7,13,11,12807.0
2023,7,13,12,13216.2
2023,7,13,13,13486.1
2023,7,13,14,13282.0
2023,7,13,15,13857.300000000001
2023,7,13,16,14501.199999999999
2023,7,13,17,16097.300000000001
2023,7,13,18,15861.1
2023,7,13,19,15182.3
2023,7,13,20,14393.6
2023,7,13,21,14043.0
2023,7,13,22,13045.4
2023,7,13,23,11250.7
2023,7,13,24,9568.1
2023,7,14,1,8446.1
2023,7,14,2,7722.6
2023,7,14,3,7266.5
2023,7,14,4,7065.3
2023,7,14,5,7041.900000000001
2023,7,14,6,7337.5
2023,7,14,7,8082.1
2023,7,14,8,9062.3
2023,7,14,9,9874.0
2023,7,14,10,10612.8
2023,7,14,11,10926.5
2023,7,14,12,12015.1
2023,7,14,13,12309.8
2023,7,14,14,13165.800000000001
2023,7,14,15,14206.300000000001
2023,7,14,16,15433.4
2023,7,14,17,16595.4
2023,7,14,18,15941.2
2023,7,14,19,15263.699999999999
2023,7,14,20,14880.6
2023,7,14,21,14664.6
2023,7,14,22,13781.9
2023,7,14,23,12124.3
2023,7,14,24,10373.4
2023,7,15,1,9205.900000000001
2023,7,15,2,8459.1
2023,7,15,3,7850.3
2023,7,15,4,7515.599999999999
2023,7,15,5,7400.700000000001
2023,7,15,6,7509.9
2023,7,15,7,8261.4
2023,7,15,8,9582.4
2023,7,15,9,10720.3
2023,7,15,10,11839.5
2023,7,15,11,12547.5
2023,7,15,12,13298.900000000001
2023,7,15,13,13776.1
2023,7,15,14,13961.3
2023,7,15,15,14106.5
2023,7,15,16,14287.099999999999
2023,7,15,17,14814.3
2023,7,15,18,14831.5
2023,7,15,19,14511.199999999999
2023,7,15,20,14319.300000000001
2023,7,15,21,13999.0
2023,7,15,22,13315.1
2023,7,15,23,11848.599999999999
2023,7,15,24,10401.699999999999
2023,7,16,1,9176.6
2023,7,16,2,8436.4
2023,7,16,3,7949.400000000001
2023,7,16,4,7580.8
2023,7,16,5,7449.599999999999
2023,7,16,6,7561.0
2023,7,16,7,8181.2
2023,7,16,8,9786.900000000001
2023,7,16,9,11091.0
2023,7,16,10,11922.199999999999
2023,7,16,11,12876.4
2023,7,16,12,14429.400000000001
2023,7,16,13,15725.400000000001
2023,7,16,14,16773.7
2023,7,16,15,17583.100000000002
2023,7,16,16,17963.4
2023,7,16,17,18461.3
2023,7,16,18,18171.1
2023,7,16,19,17093.899999999998
2023,7,16,20,16470.7
2023,7,16,21,15801.699999999999
2023,7,16,22,14651.9
2023,7,16,23,12552.3
2023,7,16,24,10630.9
2023,7,17,1,9263.3
2023,7,17,2,8382.2
2023,7,17,3,7809.0
2023,7,17,4,7432.7
2023,7,17,5,7404.2
2023,7,17,6,7658.900000000001
2023,7,17,7,8412.1
2023,7,17,8,9255.9
2023,7,17,9,9970.5
2023,7,17,10,11003.199999999999
2023,7,17,11,12082.0
2023,7,17,12,12975.5
2023,7,17,13,13034.9
2023,7,17,14,13461.8
2023,7,17,15,14765.300000000001
2023,7,17,16,15590.7
2023,7,17,17,16527.899999999998
2023,7,17,18,17079.7
2023,7,17,19,16606.0
2023,7,17,20,15813.3
2023,7,17,21,15511.599999999999
2023,7,17,22,14007.699999999999
2023,7,17,23,11951.8
2023,7,17,24,10036.400000000001
2023,7,18,1,8720.1
2023,7,18,2,8057.5
2023,7,18,3,7582.599999999999
2023,7,18,4,7276.0
2023,7,18,5,7257.0
2023,7,18,6,7630.4
2023,7,18,7,8328.199999999999
2023,7,18,8,9464.6
2023,7,18,9,10266.400000000001
2023,7,18,10,11179.800000000001
2023,7,18,11,12074.3
2023,7,18,12,12958.0
